D12-T026G_S191_L099_R1_cmb	8.0	5.0	14.0	20.0	38.0	55.0	87.0	142.0	190.0	270.0	455.0	724.0	1285.0	2259.0	3902.0	6339.0	10219.0	14859.0	22031.0	30486.0	41786.0	56783.0	81870.0	133761.0	349717.0	1553361.0	840005.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D2-T012F_S111_L099_R1_cmb	3.0	3.0	5.0	12.0	30.0	41.0	79.0	111.0	178.0	250.0	429.0	650.0	1215.0	2122.0	3638.0	5837.0	9457.0	13854.0	19946.0	26899.0	36982.0	48664.0	70236.0	114519.0	308028.0	1408246.0	798500.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D2-T029G_S207_L099_R1_cmb	12.0	9.0	19.0	33.0	61.0	129.0	204.0	267.0	355.0	482.0	620.0	937.0	1367.0	2299.0	3822.0	5915.0	9458.0	14037.0	20858.0	28439.0	39445.0	52923.0	75640.0	123195.0	318620.0	1467970.0	833116.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D3-T008G_S119_L099_R1_cmb	7.0	4.0	13.0	6.0	33.0	45.0	88.0	129.0	177.0	280.0	438.0	747.0	1299.0	2398.0	4224.0	6960.0	11318.0	16758.0	25118.0	35189.0	48995.0	65403.0	96051.0	156454.0	404751.0	1907705.0	1079891.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D3-T038G_S215_L099_R1_cmb	14.0	10.0	16.0	20.0	57.0	83.0	134.0	210.0	280.0	352.0	534.0	785.0	1303.0	2167.0	3672.0	5718.0	9440.0	14318.0	21115.0	29175.0	40944.0	54845.0	79689.0	130011.0	339766.0	1587002.0	882007.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D4-T005FX_S223_L099_R1_cmb	2.0	1.0	2.0	5.0	8.0	11.0	32.0	34.0	74.0	125.0	230.0	479.0	894.0	1627.0	2847.0	4772.0	7849.0	11983.0	17701.0	23865.0	32859.0	43714.0	64302.0	105234.0	280933.0	1299844.0	720939.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D4-T129F_S127_L099_R1_cmb	2.0	0.0	5.0	10.0	16.0	30.0	51.0	66.0	153.0	223.0	389.0	665.0	1257.0	2256.0	4057.0	6486.0	10300.0	15282.0	22121.0	30179.0	40919.0	54390.0	77832.0	126116.0	339460.0	1507106.0	902103.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D5-T137F_S135_L099_R1_cmb	5.0	3.0	4.0	14.0	19.0	35.0	65.0	99.0	164.0	240.0	400.0	655.0	1139.0	2017.0	3333.0	5554.0	8988.0	13055.0	19290.0	26090.0	35589.0	47554.0	69230.0	114295.0	307848.0	1314490.0	758619.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D6-T133G_S143_L099_R1_cmb	11.0	13.0	23.0	30.0	61.0	85.0	162.0	210.0	278.0	357.0	493.0	798.0	1388.0	2219.0	3864.0	6378.0	10232.0	15876.0	23586.0	32580.0	45700.0	61984.0	90687.0	148273.0	388458.0	1825876.0	982097.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D7-T052F_S151_L099_R1_cmb	9.0	3.0	3.0	18.0	33.0	67.0	102.0	143.0	222.0	324.0	470.0	747.0	1397.0	2325.0	3954.0	6397.0	10180.0	14889.0	21736.0	29656.0	40779.0	53418.0	78020.0	127259.0	340689.0	1515790.0	882170.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D8-T046G_S159_L099_R1_cmb	5.0	8.0	14.0	16.0	35.0	87.0	139.0	170.0	235.0	343.0	459.0	651.0	1209.0	1841.0	3227.0	5109.0	8678.0	13022.0	19213.0	27051.0	37786.0	51204.0	74337.0	121735.0	319319.0	1496590.0	834278.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
D9-T058G_S167_L099_R1_cmb	9.0	12.0	16.0	34.0	56.0	85.0	160.0	230.0	296.0	379.0	530.0	787.0	1180.0	1992.0	3211.0	5462.0	9004.0	13823.0	21317.0	30250.0	42993.0	58422.0	87030.0	142050.0	373803.0	1721598.0	988982.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E1-T005F_S104_L099_R1_cmb	5.0	6.0	5.0	8.0	16.0	22.0	27.0	52.0	71.0	94.0	188.0	355.0	653.0	1179.0	2236.0	3611.0	5756.0	8592.0	12886.0	17393.0	24056.0	32292.0	46422.0	76756.0	203021.0	934871.0	497301.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E1-T035F_S200_L099_R1_cmb	4.0	0.0	1.0	8.0	18.0	36.0	61.0	98.0	165.0	229.0	318.0	547.0	983.0	1562.0	2796.0	4493.0	7377.0	11452.0	17136.0	23658.0	33439.0	45304.0	66649.0	107624.0	284913.0	1276998.0	687044.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E10-T021F_S176_L099_R1_cmb	1.0	6.0	4.0	11.0	34.0	44.0	71.0	141.0	184.0	283.0	378.0	586.0	994.0	1638.0	2983.0	4786.0	7807.0	11919.0	17367.0	24167.0	33951.0	45978.0	67202.0	110157.0	292224.0	1307630.0	772448.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E11-T015G_S184_L099_R1_cmb	8.0	4.0	6.0	11.0	37.0	58.0	92.0	118.0	192.0	241.0	361.0	562.0	1119.0	1787.0	3118.0	4959.0	8375.0	12460.0	18942.0	26387.0	37424.0	51460.0	75371.0	124298.0	327120.0	1507518.0	843067.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E12-T027G_S192_L099_R1_cmb	7.0	6.0	6.0	11.0	29.0	52.0	83.0	121.0	198.0	258.0	387.0	505.0	904.0	1518.0	2669.0	4299.0	7058.0	10773.0	15797.0	22254.0	31577.0	42522.0	62260.0	101490.0	265027.0	1197471.0	647359.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E2-T001G_S112_L099_R1_cmb	6.0	7.0	14.0	17.0	37.0	53.0	101.0	103.0	154.0	220.0	355.0	569.0	1024.0	1917.0	3403.0	5531.0	8833.0	13247.0	19636.0	26835.0	37309.0	50605.0	74250.0	121640.0	322336.0	1481241.0	825753.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E2-T030G_S208_L099_R1_cmb	9.0	6.0	9.0	21.0	45.0	71.0	124.0	153.0	215.0	306.0	444.0	662.0	1202.0	1995.0	3316.0	5514.0	8978.0	13581.0	20029.0	28035.0	39186.0	53026.0	76385.0	124855.0	322606.0	1554830.0	866629.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E3-T009G_S120_L099_R1_cmb	5.0	5.0	6.0	13.0	25.0	56.0	92.0	139.0	195.0	293.0	408.0	712.0	1317.0	2285.0	3877.0	6398.0	10059.0	14960.0	22054.0	30227.0	42083.0	56050.0	82474.0	135354.0	361793.0	1652368.0	888106.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E3-T039G_S216_L099_R1_cmb	3.0	5.0	7.0	16.0	25.0	43.0	65.0	88.0	128.0	175.0	269.0	424.0	714.0	1274.0	2313.0	3804.0	6465.0	9637.0	14490.0	20469.0	29006.0	39512.0	58141.0	94827.0	246643.0	1148500.0	622689.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E4-T006FX_S224_L099_R1_cmb	6.0	5.0	5.0	8.0	5.0	30.0	41.0	56.0	93.0	123.0	239.0	438.0	781.0	1422.0	2540.0	4283.0	7046.0	10807.0	16210.0	22590.0	32162.0	42981.0	63655.0	104512.0	280660.0	1286909.0	742311.0
	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E4-T130F_S128_L099_R1_cmb	3.0	2.0	6.0	8.0	16.0	28.0	49.0	93.0	157.0	310.0	561.0	1108.0	1888.0	3222.0	5292.0	8570.0	12587.0	17833.0	23955.0	32657.0	42706.0	61716.0	100425.0	265390.0	1183743.0	599136.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E5-T126G_S136_L099_R1_cmb	16.0	8.0	16.0	23.0	33.0	82.0	145.0	203.0	284.0	381.0	543.0	734.0	1188.0	1953.0	3210.0	5259.0	8387.0	12813.0	18754.0	26171.0	36515.0	49617.0	71834.0	118446.0	314423.0	1442530.0	777249.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E6-T134G_S144_L099_R1_cmb	14.0	11.0	13.0	27.0	55.0	93.0	184.0	247.0	353.0	487.0	654.0	890.0	1404.0	2325.0	3754.0	6140.0	9809.0	14782.0	21888.0	30447.0	42886.0	57450.0	84943.0	138885.0	367226.0	1673148.0	896114.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E7-T055F_S152_L099_R1_cmb	10.0	2.0	15.0	16.0	42.0	67.0	108.0	161.0	235.0	316.0	527.0	790.0	1294.0	2162.0	3853.0	5931.0	9486.0	13914.0	20385.0	27394.0	37896.0	50460.0	73770.0	119884.0	320498.0	1459265.0	848004.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E8-T047G_S160_L099_R1_cmb	14.0	9.0	17.0	35.0	48.0	76.0	183.0	262.0	381.0	481.0	702.0	969.0	1419.0	2321.0	3903.0	6341.0	10051.0	14706.0	21900.0	30262.0	42656.0	57445.0	84013.0	138086.0	363803.0	1642145.0	878415.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
E9-T110G_S168_L099_R1_cmb	13.0	12.0	11.0	31.0	58.0	88.0	160.0	217.0	313.0	439.0	577.0	819.0	1221.0	2055.0	3229.0	5198.0	8358.0	12840.0	18978.0	26514.0	37058.0	49772.0	72155.0	117720.0	306157.0	1471718.0	851705.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F1-T006F_S105_L099_R1_cmb	2.0	1.0	4.0	7.0	13.0	33.0	35.0	71.0	111.0	137.0	252.0	499.0	925.0	1595.0	2816.0	4523.0	6981.0	10337.0	14896.0	19689.0	27028.0	36606.0	52542.0	87072.0	234335.0	1001957.0	523697.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F1-T036F_S201_L099_R1_cmb	1.0	3.0	4.0	5.0	11.0	35.0	61.0	85.0	117.0	193.0	300.0	455.0	829.0	1327.0	2335.0	3884.0	6413.0	9284.0	13701.0	18865.0	26289.0	34837.0	51119.0	82789.0	219431.0	974822.0	560210.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F10-T023F_S177_L099_R1_cmb	3.0	5.0	2.0	3.0	18.0	34.0	52.0	94.0	129.0	186.0	362.0	577.0	1130.0	2084.0	3388.0	5799.0	9005.0	13690.0	19961.0	27297.0	37828.0	50569.0	74106.0	122316.0	330959.0	1420728.0	795548.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F11-T016G_S185_L099_R1_cmb	10.0	12.0	12.0	16.0	36.0	64.0	115.0	155.0	255.0	323.0	493.0	735.0	1278.0	2065.0	3486.0	5504.0	8797.0	12883.0	19091.0	26550.0	36387.0	49008.0	70784.0	114285.0	295286.0	1332660.0	741731.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F12-T118G_S193_L099_R1_cmb	2.0	8.0	7.0	14.0	31.0	57.0	65.0	101.0	141.0	220.0	318.0	502.0	895.0	1477.0	2597.0	4353.0	6900.0	10512.0	15862.0	21886.0	30727.0	41910.0	61047.0	101019.0	266858.0	1201422.0	622124.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F2-T002G_S113_L099_R1_cmb	4.0	4.0	2.0	3.0	11.0	24.0	39.0	71.0	94.0	145.0	276.0	497.0	911.0	1644.0	2838.0	4657.0	7414.0	11038.0	15965.0	22096.0	30611.0	41374.0	59746.0	97405.0	255309.0	1165554.0	654883.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F2-T031G_S209_L099_R1_cmb	8.0	8.0	13.0	10.0	50.0	62.0	88.0	125.0	172.0	220.0	327.0	505.0	868.0	1499.0	2463.0	4287.0	6688.0	10159.0	15176.0	21010.0	29248.0	39755.0	57456.0	94909.0	248941.0	1150768.0	620858.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F3-T010G_S121_L099_R1_cmb	9.0	5.0	9.0	12.0	25.0	37.0	45.0	72.0	141.0	161.0	291.0	521.0	1025.0	1772.0	3134.0	5290.0	8414.0	12541.0	18858.0	26122.0	36285.0	48678.0	71036.0	115458.0	303829.0	1423899.0	781538.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F3-T040G_S217_L099_R1_cmb	6.0	8.0	5.0	16.0	20.0	39.0	72.0	106.0	146.0	198.0	357.0	557.0	1018.0	1765.0	3077.0	4984.0	8295.0	12644.0	18974.0	26467.0	36587.0	50033.0	73171.0	119101.0	308267.0	1442539.0	786066.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F4-T007FX_S225_L099_R1_cmb	2.0	0.0	6.0	7.0	6.0	16.0	23.0	41.0	65.0	108.0	220.0	400.0	773.0	1389.0	2413.0	4133.0	6659.0	10041.0	14702.0	19718.0	27031.0	36400.0	52415.0	85541.0	226600.0	1059137.0	528055.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F4-T131F_S129_L099_R1_cmb	3.0	7.0	3.0	13.0	14.0	27.0	59.0	80.0	131.0	203.0	384.0	730.0	1488.0	2390.0	4261.0	6906.0	10738.0	15689.0	23275.0	31207.0	42656.0	56774.0	82554.0	135733.0	367145.0	1611768.0	854044.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F5-T127G_S137_L099_R1_cmb	10.0	7.0	9.0	15.0	43.0	87.0	109.0	158.0	255.0	310.0	414.0	593.0	984.0	1631.0	2616.0	4282.0	6934.0	10373.0	15809.0	21848.0	30655.0	41435.0	61316.0	99926.0	260439.0	1203852.0	654865.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F6-T135G_S145_L099_R1_cmb	20.0	9.0	20.0	33.0	53.0	93.0	131.0	191.0	267.0	358.0	490.0	693.0	1086.0	1863.0	3002.0	4843.0	7963.0	12043.0	17865.0	24859.0	34576.0	46426.0	68693.0	112585.0	294862.0	1362682.0	724654.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F7-T056F_S153_L099_R1_cmb	1.0	2.0	0.0	6.0	7.0	23.0	40.0	59.0	113.0	201.0	322.0	619.0	1008.0	1810.0	3069.0	5125.0	8130.0	11990.0	17661.0	24064.0	32797.0	43859.0	64296.0	105905.0	280177.0	1212539.0	656495.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F8-T049G_S161_L099_R1_cmb	7.0	4.0	8.0	16.0	38.0	66.0	113.0	149.0	203.0	323.0	427.0	660.0	1063.0	1822.0	3146.0	4965.0	8182.0	12334.0	18368.0	25444.0	35798.0	47885.0	69344.0	112415.0	288692.0	1355216.0	780809.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
F9-T111G_S169_L099_R1_cmb	2.0	2.0	6.0	10.0	16.0	28.0	46.0	72.0	97.0	142.0	230.0	372.0	697.0	1076.0	1950.0	3242.0	5284.0	8074.0	12008.0	16612.0	23215.0	31282.0	45855.0	73721.0	191933.0	910225.0	493540.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G1-T007F_S106_L099_R1_cmb	2.0	5.0	2.0	2.0	6.0	21.0	40.0	60.0	83.0	140.0	286.0	515.0	981.0	1772.0	3261.0	5154.0	8381.0	12272.0	17917.0	24075.0	32446.0	42531.0	62007.0	100772.0	267566.0	1242396.0	626819.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G1-T037F_S202_L099_R1_cmb	1.0	3.0	3.0	6.0	17.0	22.0	44.0	67.0	117.0	179.0	286.0	490.0	907.0	1622.0	2821.0	4707.0	7497.0	11210.0	16437.0	22237.0	30385.0	40759.0	58985.0	95504.0	250395.0	1105434.0	623306.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G10-T025F_S178_L099_R1_cmb	6.0	2.0	2.0	7.0	12.0	33.0	53.0	83.0	136.0	204.0	335.0	580.0	995.0	1675.0	2920.0	4654.0	7749.0	11417.0	16887.0	23735.0	33081.0	44883.0	65127.0	107283.0	283896.0	1292904.0	712785.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G11-T017G_S186_L099_R1_cmb	12.0	9.0	5.0	35.0	39.0	62.0	110.0	130.0	168.0	231.0	401.0	543.0	984.0	1544.0	2882.0	4647.0	7574.0	11409.0	16846.0	23559.0	33303.0	45339.0	66812.0	109079.0	289867.0	1343375.0	728585.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G12-T119G_S194_L099_R1_cmb	9.0	6.0	6.0	12.0	41.0	68.0	126.0	185.0	241.0	311.0	446.0	698.0	1121.0	1981.0	3220.0	5486.0	8692.0	13287.0	19973.0	27545.0	38536.0	51678.0	75602.0	123224.0	321758.0	1470224.0	815501.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G2-T003G_S114_L099_R1_cmb	12.0	9.0	18.0	21.0	35.0	73.0	120.0	137.0	196.0	265.0	347.0	531.0	927.0	1501.0	2551.0	4234.0	7095.0	10807.0	16464.0	23435.0	33305.0	45385.0	67954.0	113440.0	302564.0	1354552.0	722200.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G2-T033G_S210_L099_R1_cmb	6.0	9.0	8.0	18.0	35.0	59.0	117.0	146.0	231.0	262.0	422.0	635.0	1035.0	1706.0	2861.0	4646.0	7170.0	10795.0	15767.0	21573.0	30240.0	40685.0	58448.0	94508.0	246420.0	1156370.0	651317.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G3-T011G_S122_L099_R1_cmb	7.0	8.0	9.0	10.0	28.0	57.0	93.0	129.0	157.0	246.0	396.0	637.0	1110.0	1996.0	3340.0	5539.0	8732.0	13385.0	19635.0	26590.0	37723.0	50393.0	73905.0	119978.0	314966.0	1459445.0	808715.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G3-T041G_S218_L099_R1_cmb	6.0	12.0	12.0	14.0	37.0	57.0	98.0	135.0	209.0	256.0	397.0	601.0	1068.0	1846.0	3240.0	5286.0	8671.0	12942.0	19807.0	27206.0	37834.0	51416.0	75420.0	122950.0	320229.0	1502233.0	783831.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G4-T008FX_S226_L099_R1_cmb	5.0	5.0	2.0	6.0	9.0	14.0	28.0	32.0	58.0	100.0	182.0	309.0	585.0	1072.0	1935.0	3266.0	5410.0	8131.0	11897.0	16468.0	23049.0	31025.0	45614.0	74981.0	202878.0	977203.0	557523.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
G4-T132F_S130_L099_R1_cmb	2.0	2.0	2.0	11.0	13.0	44.0	68.0	84.0	153.0	205.0	349.0	614.0	1126.0	1882.0	3452.0	5409.0	8470.0	12276.0	17955.0	24127.0	32965.0	43814.0	63252.0	102096.0	271207.0	1149904.0	654132.0
	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
