D9-T058G_S167_L099_R1_cmb	96848.0	92348.0	89575.0	88891.0	93389.0	86865.0	85182.0	82606.0	79155.0	77755.0	75304.0	74966.0	73229.0	70290.0	70447.0	66711.0	64062.0	64110.0	67086.0	62039.0	61468.0	61655.0	62357.0	62290.0	61902.0	60684.0	60108.0	58541.0	59300.0	58943.0	53723.0	49691.0	66632.0	215422.0	248218.0	302628.0	224996.0	174295.0
E1-T005F_S104_L099_R1_cmb	51473.0	47050.0	41306.0	41828.0	46727.0	39735.0	40941.0	40324.0	38059.0	42097.0	36830.0	37736.0	36918.0	36969.0	35391.0	33052.0	34180.0	36338.0	34335.0	30592.0	29441.0	29436.0	32058.0	34940.0	29937.0	33260.0	32390.0	30090.0	30551.0	27917.0	27374.0	24899.0	46390.0	171546.0	150481.0	154892.0	143774.0	56617.0
E1-T035F_S200_L099_R1_cmb	66974.0	61433.0	58939.0	59381.0	64030.0	57820.0	55380.0	55848.0	53186.0	55979.0	52178.0	52607.0	52371.0	50246.0	50113.0	45726.0	47782.0	48029.0	47507.0	41974.0	41462.0	42369.0	42898.0	45207.0	41588.0	41989.0	43017.0	40422.0	42185.0	39200.0	36580.0	35753.0	50246.0	176968.0	212216.0	242965.0	171301.0	149044.0
E10-T021F_S176_L099_R1_cmb	82193.0	78100.0	71915.0	71908.0	76934.0	70378.0	66565.0	65029.0	61813.0	63083.0	60234.0	59891.0	58341.0	54393.0	55703.0	51066.0	50550.0	50186.0	51344.0	46265.0	46287.0	45732.0	49543.0	48709.0	44835.0	45608.0	46231.0	42942.0	43116.0	41076.0	38706.0	36166.0	51810.0	163348.0	190196.0	225432.0	161203.0	136163.0
E11-T015G_S184_L099_R1_cmb	80614.0	75967.0	72502.0	73206.0	77681.0	72816.0	70398.0	68257.0	67680.0	67057.0	63754.0	64559.0	62748.0	60069.0	61116.0	57440.0	55626.0	54892.0	59408.0	53717.0	53694.0	53875.0	53943.0	54099.0	52691.0	51451.0	52994.0	51205.0	52154.0	50857.0	46176.0	43878.0	60616.0	197958.0	224407.0	268807.0	203430.0	153353.0
E12-T027G_S192_L099_R1_cmb	61549.0	59014.0	56617.0	56636.0	59681.0	55886.0	55426.0	53978.0	51498.0	51691.0	49909.0	49535.0	48469.0	46583.0	46429.0	44461.0	43227.0	42798.0	45152.0	41140.0	40875.0	40137.0	41147.0	41011.0	40450.0	40881.0	41352.0	38429.0	40719.0	39351.0	36164.0	33808.0	47520.0	159867.0	187703.0	225421.0	166948.0	133179.0
E2-T001G_S112_L099_R1_cmb	82631.0	77242.0	73374.0	71555.0	76815.0	72729.0	70238.0	68223.0	66176.0	65797.0	63111.0	65008.0	61110.0	58999.0	59663.0	55432.0	55050.0	53107.0	55380.0	52547.0	50948.0	50695.0	51201.0	53139.0	50784.0	51282.0	52099.0	48654.0	50589.0	48432.0	45192.0	42358.0	62029.0	212375.0	222365.0	261204.0	213141.0	124522.0
E2-T030G_S208_L099_R1_cmb	75618.0	71559.0	68976.0	69127.0	74227.0	70334.0	67708.0	66256.0	65554.0	64196.0	62032.0	61827.0	62100.0	59336.0	59824.0	56260.0	56409.0	54487.0	58166.0	53536.0	53636.0	52277.0	52707.0	54306.0	53447.0	52376.0	51948.0	50979.0	50720.0	50747.0	47033.0	44400.0	61557.0	212506.0	249596.0	302421.0	229645.0	174399.0
E3-T009G_S120_L099_R1_cmb	89708.0	83633.0	78432.0	79214.0	83137.0	78950.0	77430.0	74455.0	72642.0	73095.0	70547.0	70350.0	68642.0	65631.0	65178.0	62369.0	61122.0	59145.0	61367.0	58463.0	57249.0	57829.0	56869.0	60203.0	58275.0	57858.0	56853.0	56167.0	56275.0	56041.0	52239.0	47902.0	67395.0	228768.0	240053.0	289624.0	240232.0	138012.0
E3-T039G_S216_L099_R1_cmb	57945.0	56434.0	53012.0	53478.0	56311.0	55110.0	52130.0	49936.0	49006.0	49265.0	47565.0	47588.0	45511.0	44611.0	44578.0	41888.0	41139.0	39104.0	42495.0	39372.0	38312.0	38932.0	38449.0	40818.0	38857.0	38606.0	38031.0	37126.0	37789.0	37037.0	34448.0	31596.0	46560.0	163962.0	178568.0	209777.0	174625.0	109761.0
E4-T006FX_S224_L099_R1_cmb	82957.0	78156.0	70950.0	67020.0	74660.0	65691.0	65726.0	61710.0	58742.0	59219.0	56233.0	56878.0	56572.0	52639.0	51749.0	45127.0	47515.0	45026.0	48439.0	42889.0	42253.0	42957.0	41859.0	47086.0	42731.0	43392.0	43664.0	41847.0	44528.0	41747.0	39130.0	35352.0	52508.0	191525.0	193096.0	212775.0	171852.0	103718.0
E4-T130F_S128_L099_R1_cmb	59357.0	56061.0	49896.0	51678.0	57631.0	48364.0	48071.0	47185.0	45178.0	48575.0	45009.0	45875.0	45274.0	42997.0	43584.0	38278.0	39899.0	39719.0	43120.0	36191.0	35662.0	35497.0	37040.0	39012.0	35531.0	35568.0	37558.0	35271.0	36373.0	33107.0	32401.0	31942.0	50418.0	190482.0	218370.0	239992.0	170965.0	134330.0
E5-T126G_S136_L099_R1_cmb	72321.0	68310.0	68673.0	68591.0	70399.0	67099.0	65344.0	64166.0	63292.0	61872.0	59352.0	60117.0	59111.0	56055.0	57213.0	54481.0	52922.0	52483.0	54599.0	50571.0	49876.0	49433.0	50457.0	51763.0	51747.0	49883.0	50477.0	48847.0	47650.0	48458.0	44130.0	41418.0	57094.0	192790.0	219352.0	259475.0	204567.0	146429.0
E6-T134G_S144_L099_R1_cmb	82910.0	78826.0	77007.0	76810.0	82349.0	76237.0	76833.0	72777.0	72345.0	70169.0	68381.0	69595.0	68942.0	64627.0	66593.0	62433.0	60981.0	60863.0	64282.0	59756.0	58791.0	59043.0	59167.0	60288.0	59239.0	57806.0	58564.0	56971.0	57393.0	56171.0	51769.0	48673.0	66116.0	213018.0	258748.0	304653.0	228563.0	186540.0
E7-T055F_S152_L099_R1_cmb	93073.0	86907.0	78123.0	78784.0	84278.0	74232.0	72519.0	70085.0	68758.0	69189.0	66117.0	65007.0	65914.0	60216.0	61486.0	54513.0	58005.0	58811.0	55554.0	52740.0	50703.0	50820.0	52550.0	56158.0	50218.0	51547.0	51488.0	47840.0	48976.0	45989.0	44625.0	42368.0	57103.0	196309.0	218164.0	241661.0	179651.0	136004.0
E8-T047G_S160_L099_R1_cmb	83578.0	79539.0	78140.0	77486.0	82453.0	77292.0	75733.0	74163.0	72043.0	70919.0	67717.0	67730.0	66951.0	63684.0	64986.0	61796.0	59207.0	59012.0	63106.0	56600.0	57125.0	56846.0	58172.0	58441.0	56768.0	55800.0	56464.0	54206.0	56565.0	54253.0	50054.0	46938.0	66600.0	220342.0	251350.0	298513.0	227655.0	172416.0
E9-T110G_S168_L099_R1_cmb	76651.0	73185.0	71600.0	71261.0	74699.0	70895.0	68983.0	67954.0	66341.0	65188.0	62901.0	64392.0	62487.0	59040.0	59090.0	56421.0	54659.0	55403.0	58095.0	53992.0	52176.0	52601.0	53377.0	54558.0	52771.0	51739.0	52781.0	51156.0	51900.0	50527.0	46639.0	43401.0	58579.0	192018.0	219157.0	259940.0	200362.0	150497.0
F1-T006F_S105_L099_R1_cmb	59817.0	55748.0	50093.0	49003.0	57174.0	47273.0	47304.0	46085.0	44504.0	47151.0	42525.0	42945.0	42750.0	41231.0	39109.0	34737.0	36085.0	37540.0	38406.0	32476.0	32045.0	33662.0	33136.0	35898.0	31708.0	33288.0	33810.0	31667.0	32623.0	29381.0	27782.0	26741.0	47006.0	168939.0	160243.0	163267.0	145447.0	67565.0
F1-T036F_S201_L099_R1_cmb	62609.0	56720.0	53135.0	53099.0	56371.0	50843.0	48255.0	47300.0	43078.0	45150.0	41678.0	43651.0	40997.0	40105.0	39245.0	34423.0	37706.0	36103.0	36900.0	32215.0	31831.0	31632.0	32045.0	33758.0	31136.0	32245.0	32174.0	29407.0	30552.0	29163.0	26514.0	25612.0	40725.0	138782.0	156858.0	177937.0	129043.0	98408.0
F10-T023F_S177_L099_R1_cmb	89334.0	82393.0	75729.0	75395.0	80619.0	71443.0	72315.0	69471.0	67106.0	70096.0	65327.0	65072.0	63375.0	61064.0	59325.0	53706.0	57647.0	56669.0	55341.0	49312.0	49676.0	50286.0	50575.0	52652.0	50965.0	51382.0	49666.0	48175.0	48875.0	46924.0	44229.0	41824.0	57606.0	189607.0	204689.0	234681.0	178959.0	124363.0
F11-T016G_S185_L099_R1_cmb	71384.0	68584.0	65336.0	66392.0	70047.0	66393.0	63538.0	61731.0	59792.0	59066.0	56196.0	57780.0	56901.0	53489.0	52214.0	51230.0	49018.0	49379.0	51933.0	47408.0	46719.0	46173.0	46777.0	51080.0	47261.0	46569.0	46536.0	44737.0	46042.0	45251.0	41869.0	38399.0	52735.0	174792.0	202876.0	243236.0	178713.0	144445.0
F12-T118G_S193_L099_R1_cmb	59639.0	56628.0	53681.0	55098.0	58108.0	54730.0	53397.0	51695.0	51035.0	51022.0	48091.0	49680.0	47441.0	45374.0	46625.0	44076.0	42306.0	41714.0	45014.0	40849.0	40358.0	40473.0	40196.0	41653.0	40464.0	39452.0	41008.0	38521.0	39550.0	39104.0	35154.0	33265.0	49345.0	169819.0	185800.0	223853.0	179427.0	117410.0
F2-T002G_S113_L099_R1_cmb	65267.0	60479.0	57359.0	57507.0	59841.0	58317.0	55980.0	53255.0	53344.0	53338.0	51074.0	50173.0	49037.0	47580.0	48061.0	44583.0	42926.0	42014.0	46026.0	40302.0	41024.0	41303.0	41146.0	42079.0	40915.0	41042.0	41149.0	38016.0	39930.0	38723.0	35253.0	33068.0	50033.0	172938.0	167703.0	204740.0	176228.0	90862.0
F2-T031G_S209_L099_R1_cmb	57073.0	53646.0	51837.0	52370.0	56203.0	52103.0	52027.0	49525.0	48857.0	48477.0	46559.0	46867.0	47315.0	44447.0	45375.0	42411.0	41342.0	41832.0	43709.0	39749.0	38848.0	39111.0	40731.0	42291.0	41001.0	40578.0	39612.0	39090.0	39463.0	39203.0	36593.0	32878.0	44834.0	156336.0	174794.0	214193.0	167819.0	116574.0
F3-T010G_S121_L099_R1_cmb	75113.0	69370.0	67340.0	67066.0	71301.0	67248.0	65441.0	62874.0	62792.0	62081.0	59876.0	61083.0	58421.0	55817.0	56687.0	52635.0	52301.0	52120.0	54472.0	48924.0	48796.0	50715.0	49735.0	51662.0	50482.0	49515.0	48810.0	48680.0	48825.0	48185.0	43555.0	40627.0	56992.0	200017.0	210280.0	253408.0	213638.0	122323.0
F3-T040G_S217_L099_R1_cmb	74352.0	70475.0	67096.0	67462.0	71188.0	68668.0	65843.0	62810.0	62158.0	60881.0	57808.0	60588.0	58396.0	55685.0	56092.0	52995.0	51492.0	51316.0	54022.0	48726.0	49279.0	48822.0	48705.0	51182.0	50197.0	49253.0	49028.0	46890.0	47145.0	46528.0	42863.0	40277.0	58525.0	204926.0	220046.0	266727.0	219240.0	136832.0
F4-T007FX_S225_L099_R1_cmb	50086.0	44729.0	42480.0	43208.0	46708.0	42063.0	42396.0	40772.0	39202.0	41564.0	38075.0	41667.0	39492.0	37844.0	38795.0	33726.0	34686.0	35534.0	36752.0	31526.0	33977.0	30143.0	30741.0	34531.0	33208.0	35200.0	32148.0	30297.0	29258.0	30159.0	27224.0	26761.0	47061.0	199316.0	195062.0	196288.0	180862.0	82360.0
F4-T131F_S129_L099_R1_cmb	91416.0	82647.0	75965.0	75837.0	82416.0	72699.0	72449.0	71272.0	67331.0	71924.0	67646.0	67728.0	70839.0	63988.0	64238.0	56077.0	62996.0	61578.0	59963.0	53899.0	54062.0	54760.0	55398.0	58686.0	54807.0	55666.0	58116.0	52022.0	54601.0	52398.0	48692.0	48467.0	66257.0	237432.0	254661.0	284231.0	216430.0	148688.0
F5-T127G_S137_L099_R1_cmb	59722.0	57262.0	55032.0	54216.0	58729.0	54964.0	54411.0	53566.0	52228.0	51523.0	49016.0	50401.0	48834.0	46432.0	47272.0	44889.0	43275.0	43159.0	46365.0	40978.0	40935.0	40725.0	41773.0	43951.0	41738.0	40814.0	41193.0	40729.0	39962.0	40239.0	35897.0	34165.0	48567.0	168718.0	187399.0	220508.0	181741.0	117647.0
F6-T135G_S145_L099_R1_cmb	66909.0	63185.0	62595.0	62151.0	65641.0	61935.0	60474.0	59129.0	58309.0	56107.0	53998.0	55035.0	54223.0	51135.0	52365.0	49110.0	47903.0	47352.0	51832.0	47273.0	45404.0	46403.0	46274.0	48701.0	47671.0	45903.0	46561.0	44923.0	44620.0	44591.0	40381.0	38336.0	55918.0	194083.0	212010.0	251512.0	209402.0	131006.0
F7-T056F_S153_L099_R1_cmb	72342.0	67170.0	60860.0	60538.0	64709.0	56730.0	55380.0	54717.0	54040.0	55902.0	50503.0	52518.0	52350.0	49944.0	48160.0	43355.0	46703.0	46450.0	46115.0	40077.0	40621.0	39668.0	41396.0	42784.0	38877.0	41157.0	41613.0	39357.0	39139.0	36858.0	34274.0	33882.0	52097.0	181077.0	194075.0	213427.0	162217.0	119236.0
F8-T049G_S161_L099_R1_cmb	70552.0	69461.0	65566.0	65036.0	70437.0	66576.0	65146.0	62436.0	61075.0	60407.0	58727.0	59130.0	57942.0	54701.0	54601.0	51644.0	50601.0	49706.0	53418.0	49442.0	49020.0	48826.0	49127.0	50754.0	49612.0	48438.0	48455.0	47463.0	48442.0	47168.0	42658.0	39479.0	54833.0	178555.0	203552.0	242920.0	186045.0	135546.0
F9-T111G_S169_L099_R1_cmb	42665.0	40862.0	40291.0	40773.0	42967.0	40549.0	40095.0	38740.0	37833.0	37605.0	35809.0	36739.0	35685.0	33521.0	34232.0	32060.0	31490.0	30717.0	32700.0	30235.0	30135.0	30136.0	29737.0	30459.0	29881.0	29202.0	29320.0	28475.0	28835.0	28441.0	25540.0	24330.0	36242.0	129952.0	150274.0	180070.0	139974.0	103166.0
G1-T007F_S106_L099_R1_cmb	61859.0	56965.0	50531.0	52106.0	59107.0	49587.0	52218.0	53630.0	48720.0	50117.0	48983.0	47905.0	49857.0	47565.0	45465.0	42485.0	42216.0	41859.0	43793.0	39503.0	38823.0	38161.0	38121.0	42767.0	38681.0	44840.0	39303.0	38172.0	38487.0	37836.0	35742.0	35116.0	52373.0	224098.0	224796.0	217193.0	179643.0	100889.0
G1-T037F_S202_L099_R1_cmb	68241.0	63369.0	57398.0	58336.0	61619.0	53686.0	53935.0	50996.0	49402.0	52283.0	46956.0	47931.0	47692.0	47767.0	45481.0	40330.0	42500.0	41274.0	43657.0	36235.0	36167.0	36811.0	36121.0	38497.0	35032.0	40312.0	35824.0	34644.0	34564.0	32637.0	30357.0	30073.0	46881.0	163694.0	177435.0	200367.0	147103.0	107834.0
G10-T025F_S178_L099_R1_cmb	69796.0	63845.0	60673.0	61638.0	67156.0	58679.0	58415.0	57082.0	55625.0	57518.0	54236.0	54338.0	55781.0	51734.0	52789.0	47184.0	49537.0	51109.0	48539.0	44078.0	43802.0	44094.0	45282.0	46530.0	44722.0	44767.0	44807.0	42527.0	42455.0	41320.0	38712.0	37411.0	51796.0	174174.0	203337.0	234024.0	172931.0	139001.0
G11-T017G_S186_L099_R1_cmb	70004.0	64749.0	62731.0	63095.0	67552.0	64229.0	62272.0	59533.0	58755.0	57984.0	55145.0	56145.0	54455.0	51869.0	52733.0	50832.0	47676.0	48037.0	51325.0	45091.0	46342.0	46117.0	46285.0	47121.0	45940.0	46058.0	46005.0	43589.0	46080.0	43657.0	40718.0	37607.0	54166.0	185944.0	200484.0	243796.0	193325.0	130104.0
G12-T119G_S194_L099_R1_cmb	79868.0	76117.0	73531.0	72828.0	74859.0	72098.0	70237.0	67679.0	66391.0	63965.0	61332.0	61959.0	60839.0	58056.0	57774.0	54456.0	53454.0	52403.0	56319.0	51517.0	51047.0	50981.0	51038.0	52894.0	50483.0	48961.0	50863.0	48471.0	49478.0	48946.0	44345.0	41626.0	59877.0	198718.0	223366.0	269742.0	202645.0	150814.0
G2-T003G_S114_L099_R1_cmb	73495.0	70365.0	65208.0	67089.0	69934.0	65559.0	64092.0	61675.0	60059.0	59561.0	56279.0	58448.0	55559.0	53018.0	53552.0	50397.0	48713.0	48075.0	52361.0	47535.0	47100.0	46847.0	47212.0	48554.0	47492.0	45596.0	47776.0	45330.0	46366.0	44080.0	40839.0	37876.0	56799.0	194075.0	195389.0	231896.0	198553.0	105424.0
G2-T033G_S210_L099_R1_cmb	59124.0	58232.0	54821.0	55198.0	58988.0	54699.0	53541.0	51562.0	50578.0	50645.0	47693.0	49527.0	47445.0	45466.0	45748.0	42650.0	42179.0	41412.0	45369.0	40648.0	40209.0	40075.0	39978.0	41016.0	40393.0	39554.0	39237.0	38282.0	39466.0	38308.0	34508.0	32477.0	45434.0	153415.0	180736.0	217315.0	160749.0	128812.0
G3-T011G_S122_L099_R1_cmb	78296.0	73231.0	69838.0	70884.0	73652.0	70348.0	68937.0	66903.0	65620.0	64211.0	62602.0	64042.0	61892.0	58457.0	59603.0	55488.0	55746.0	54100.0	57108.0	51885.0	51201.0	51800.0	51729.0	53615.0	52138.0	51862.0	51503.0	50168.0	50356.0	49486.0	45115.0	42033.0	57877.0	197127.0	214048.0	254286.0	210104.0	129938.0
G3-T041G_S218_L099_R1_cmb	71677.0	68540.0	67878.0	66743.0	70272.0	66164.0	63300.0	62777.0	60851.0	60235.0	58545.0	57150.0	57281.0	53768.0	54785.0	52172.0	50860.0	50191.0	54380.0	48615.0	48887.0	48936.0	48969.0	49873.0	49064.0	47269.0	47207.0	47906.0	46734.0	46491.0	42136.0	40138.0	60328.0	222697.0	247359.0	292144.0	238293.0	155198.0
G4-T008FX_S226_L099_R1_cmb	56760.0	51144.0	47396.0	46824.0	52496.0	46123.0	46955.0	43901.0	41022.0	43262.0	40649.0	42721.0	40612.0	39113.0	40690.0	35721.0	35175.0	34789.0	35779.0	32388.0	32012.0	32265.0	32399.0	36349.0	33425.0	33787.0	35362.0	32507.0	33304.0	31986.0	31143.0	26619.0	40010.0	150032.0	151559.0	162742.0	133358.0	79408.0
G4-T132F_S130_L099_R1_cmb	78914.0	71308.0	65875.0	65994.0	68954.0	61978.0	59800.0	58809.0	55054.0	57522.0	54362.0	55184.0	53129.0	51905.0	50209.0	42916.0	46650.0	46304.0	45252.0	39961.0	38710.0	39186.0	40086.0	40902.0	39241.0	41152.0	39106.0	37145.0	38511.0	36453.0	34202.0	32359.0	46138.0	158975.0	171654.0	188150.0	140154.0	101410.0
G5-T128G_S138_L099_R1_cmb	72962.0	69849.0	65289.0	65210.0	69729.0	66679.0	65026.0	63333.0	62678.0	61022.0	59537.0	60946.0	57810.0	56613.0	56641.0	53581.0	52659.0	51070.0	54852.0	50122.0	49101.0	49360.0	50320.0	50711.0	49343.0	48878.0	51240.0	47481.0	48636.0	47040.0	42884.0	40147.0	59324.0	211954.0	228679.0	274947.0	229201.0	139889.0
G6-T136G_S146_L099_R1_cmb	65830.0	63069.0	62235.0	60677.0	65891.0	59895.0	59578.0	57535.0	58787.0	55258.0	53485.0	54482.0	54403.0	51965.0	51540.0	48842.0	46917.0	47033.0	49866.0	46315.0	45650.0	44432.0	45626.0	47503.0	46919.0	45876.0	44869.0	43806.0	44280.0	43672.0	39765.0	36830.0	53503.0	186113.0	204283.0	240547.0	191905.0	128798.0
G7-T057F_S154_L099_R1_cmb	107341.0	99616.0	87677.0	89783.0	95855.0	84002.0	82335.0	80398.0	75758.0	77323.0	73961.0	73182.0	72413.0	67319.0	68511.0	61174.0	61877.0	62185.0	61178.0	54657.0	53636.0	56431.0	56375.0	58098.0	54624.0	55940.0	55925.0	53222.0	52961.0	51745.0	48362.0	45229.0	66488.0	223902.0	232099.0	255976.0	203018.0	127084.0
G8-T051G_S162_L099_R1_cmb	14609.0	13875.0	12559.0	12216.0	12953.0	16211.0	12607.0	11908.0	10820.0	15050.0	10187.0	12365.0	10222.0	10050.0	12275.0	9657.0	10992.0	10440.0	10905.0	8574.0	7935.0	8101.0	10335.0	11055.0	8206.0	8484.0	8444.0	7872.0	9229.0	7958.0	8140.0	9722.0	25974.0	86523.0	99860.0	99905.0	69838.0	49924.0
G9-T112G_S170_L099_R1_cmb	86171.0	83482.0	80847.0	81099.0	85290.0	78160.0	78267.0	76124.0	74428.0	72537.0	70378.0	71947.0	70459.0	66851.0	67009.0	64711.0	62567.0	61704.0	63813.0	60807.0	59686.0	60705.0	60002.0	61651.0	59630.0	60332.0	59171.0	57985.0	59160.0	57496.0	53640.0	50185.0	65436.0	214081.0	252833.0	303296.0	221930.0	183279.0
H1-T008F_S107_L099_R1_cmb	78606.0	71429.0	64515.0	64279.0	72418.0	62435.0	64265.0	63268.0	57962.0	60424.0	57646.0	57989.0	57090.0	54248.0	55088.0	48363.0	50212.0	51009.0	50531.0	45259.0	44464.0	44678.0	44233.0	49943.0	45469.0	50279.0	46768.0	44087.0	44284.0	43360.0	41425.0	38587.0	62379.0	244766.0	228079.0	219782.0	200478.0	91518.0
H1-T038F_S203_L099_R1_cmb	65200.0	60218.0	55123.0	55783.0	60180.0	53226.0	52872.0	51374.0	50671.0	53239.0	49195.0	49993.0	48964.0	48003.0	47979.0	41223.0	45222.0	43112.0	44873.0	38590.0	38952.0	38114.0	38750.0	42107.0	38334.0	41066.0	39057.0	36959.0	37951.0	35513.0	32971.0	32666.0	50334.0	181834.0	198161.0	223704.0	166750.0	121576.0
H10-T026F_S179_L099_R1_cmb	87365.0	80271.0	72035.0	72705.0	78940.0	67193.0	67170.0	63741.0	59867.0	62891.0	58595.0	59013.0	57634.0	54975.0	54140.0	45959.0	50685.0	49815.0	48545.0	44450.0	43330.0	43437.0	45108.0	46052.0	42115.0	42544.0	43415.0	39762.0	40851.0	38655.0	36590.0	34627.0	49751.0	154181.0	172407.0	192603.0	137610.0	110836.0
H11-T019G_S187_L099_R1_cmb	69620.0	64815.0	65087.0	64638.0	67899.0	63252.0	62784.0	60310.0	60968.0	59041.0	55738.0	56820.0	56397.0	53215.0	54078.0	50627.0	48943.0	48914.0	51719.0	47769.0	47202.0	47227.0	47674.0	49059.0	47712.0	47347.0	46774.0	45694.0	46128.0	45628.0	41655.0	39157.0	55491.0	195495.0	218285.0	258938.0	206150.0	139901.0
H12-T029F_S195_L099_R1_cmb	69319.0	62668.0	58648.0	60072.0	65817.0	56442.0	56579.0	55304.0	54607.0	55707.0	51966.0	52162.0	52767.0	50812.0	51859.0	46033.0	47367.0	47470.0	48724.0	41661.0	41584.0	43433.0	43373.0	45389.0	42714.0	44185.0	46502.0	41861.0	42924.0	40151.0	39100.0	37045.0	58014.0	217117.0	223064.0	252161.0	207480.0	125056.0
H2-T004G_S115_L099_R1_cmb	64335.0	60873.0	56693.0	57630.0	60275.0	57393.0	56631.0	54045.0	53813.0	54023.0	51925.0	52085.0	50332.0	47666.0	48866.0	45630.0	44550.0	44046.0	47951.0	43444.0	42977.0	42385.0	42892.0	43983.0	42678.0	41661.0	42444.0	40823.0	41260.0	40843.0	36713.0	34405.0	50290.0	173825.0	179924.0	215808.0	185639.0	103373.0
H2-T034G_S211_L099_R1_cmb	74375.0	71442.0	69071.0	69557.0	73903.0	67793.0	66901.0	64643.0	64155.0	63035.0	60219.0	60869.0	59824.0	56942.0	57946.0	54510.0	53632.0	52385.0	55402.0	51689.0	51265.0	49886.0	50679.0	52237.0	50517.0	49828.0	49859.0	48782.0	48671.0	48817.0	43944.0	41849.0	55940.0	189138.0	230859.0	276896.0	198533.0	170988.0
H3-T001FX_S219_L099_R1_cmb	58588.0	52581.0	49135.0	48185.0	55683.0	49511.0	50415.0	49321.0	45700.0	47862.0	44750.0	48218.0	45959.0	45636.0	45470.0	40310.0	39591.0	40378.0	40867.0	36505.0	36524.0	38429.0	36705.0	43846.0	38208.0	40781.0	41786.0	37165.0	39742.0	37155.0	36585.0	32176.0	49200.0	208966.0	212373.0	217609.0	179480.0	105535.0
H3-T012G_S123_L099_R1_cmb	68867.0	64054.0	59862.0	60544.0	63995.0	61035.0	60277.0	59327.0	57375.0	56861.0	54257.0	56405.0	53384.0	50438.0	51934.0	48516.0	47701.0	45853.0	51456.0	45732.0	44946.0	44888.0	44780.0	45870.0	44830.0	44985.0	44906.0	43086.0	43932.0	43427.0	40314.0	36996.0	52402.0	186736.0	192544.0	229035.0	199044.0	110922.0
H4-T009FX_S227_L099_R1_cmb	76195.0	67938.0	63243.0	61487.0	67805.0	60353.0	61963.0	57266.0	53709.0	54081.0	50774.0	52435.0	51365.0	48870.0	48206.0	42802.0	41768.0	40470.0	43304.0	38661.0	39454.0	38386.0	37116.0	43288.0	38858.0	39993.0	39891.0	37613.0	37627.0	37135.0	33655.0	30917.0	46133.0	172484.0	173762.0	190685.0	155698.0	93499.0
H4-T133F_S131_L099_R1_cmb	68873.0	64935.0	59517.0	60026.0	65459.0	56630.0	56897.0	54893.0	53014.0	54009.0	51445.0	51871.0	51522.0	46933.0	48619.0	43091.0	43911.0	42751.0	44684.0	38710.0	39530.0	40129.0	39162.0	40906.0	39024.0	38601.0	40560.0	36217.0	37970.0	35705.0	33492.0	32445.0	44030.0	153941.0	174985.0	194402.0	146329.0	114079.0
H5-T129G_S139_L099_R1_cmb	76916.0	74571.0	73965.0	72304.0	77691.0	70235.0	70672.0	68540.0	68576.0	65919.0	63060.0	63045.0	63720.0	60252.0	61491.0	57091.0	55175.0	56819.0	60035.0	54178.0	53206.0	53336.0	54411.0	55542.0	54562.0	52752.0	52384.0	51293.0	50902.0	51073.0	46657.0	43180.0	58811.0	197296.0	234265.0	273342.0	208921.0	161670.0
H6-T137G_S147_L099_R1_cmb	81416.0	79946.0	79190.0	78726.0	84046.0	76462.0	76057.0	74401.0	72885.0	72016.0	68571.0	70680.0	69583.0	66025.0	66359.0	62952.0	61358.0	59861.0	63471.0	61158.0	59005.0	58682.0	59525.0	61585.0	59678.0	58917.0	58438.0	56979.0	58223.0	57337.0	52058.0	48973.0	60872.0	187111.0	251376.0	292385.0	196162.0	202674.0
H7-T058F_S155_L099_R1_cmb	99662.0	94471.0	88441.0	87233.0	93568.0	81711.0	81553.0	78239.0	74250.0	76657.0	72669.0	70193.0	70195.0	65889.0	66228.0	59859.0	62000.0	60661.0	60960.0	56692.0	55587.0	54890.0	56456.0	57902.0	54804.0	56298.0	54740.0	53258.0	52134.0	50749.0	46910.0	44344.0	58700.0	188556.0	234877.0	266028.0	181675.0	172478.0
H8-T052G_S163_L099_R1_cmb	63969.0	60732.0	59206.0	58382.0	63530.0	58037.0	58245.0	56450.0	55374.0	54015.0	52133.0	53184.0	52772.0	48912.0	50712.0	47143.0	46475.0	45780.0	47874.0	43921.0	43127.0	43489.0	43819.0	43916.0	44836.0	43575.0	44103.0	41629.0	42240.0	42147.0	38142.0	35512.0	52009.0	176430.0	195838.0	229407.0	188232.0	121814.0
H9-T014F_S171_L099_R1_cmb	78650.0	72062.0	66576.0	65760.0	71522.0	60209.0	58793.0	57238.0	55184.0	55416.0	51579.0	50814.0	50617.0	46887.0	45075.0	39803.0	43963.0	41471.0	42508.0	39508.0	37892.0	37093.0	39359.0	39569.0	36898.0	37555.0	38897.0	35955.0	36653.0	33670.0	32205.0	30721.0	48329.0	154923.0	174620.0	191215.0	138577.0	110127.0
