LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,tier,slope_mixed,p_mixed,q_mixed,p_perm_metricwise,p_perm_famwise,p_perm_primary
LOC134686883,max_displacement,45,0.005631415900863414,0.2694353584731861,0.9168014058917334,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.005774038675449705,0.2575751946847796,0.9259900472275095,1,1,NA
LOC134695871,max_displacement,45,0.011114268855292358,0.2720263584409749,0.9168014058917334,Heat shock 70 kDa protein 12A,35.397,4.81e-92,genome_blast,FALSE,TRUE,candidate,exploratory,0.011685971945735325,0.25044666434663726,0.9259900472275095,1,1,NA
LOC134711376,max_displacement,45,0.014118511077431284,0.27484633816561527,0.9168014058917334,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,exploratory,0.014216780086470288,0.2706623169940187,0.9259900472275095,1,1,NA
LOC134686970,max_displacement,45,-0.012837513315725963,0.2807658369301355,0.9168014058917334,Transmembrane prolyl 4-hydroxylase (P4H-TM) (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 4) (HIF-PH4) (HIF-prolyl hydroxylase 4) (HPH-4),32.367,2.66e-57,genome_blast,FALSE,TRUE,candidate,exploratory,-0.012615688771459467,0.28928400115166375,0.9259900472275095,1,1,NA
LOC134702190,max_displacement,45,0.010591860070917832,0.2878916538557812,0.9168014058917334,Heat shock 70 kDa protein 12A,31.104,2.97e-92,genome_blast,FALSE,TRUE,candidate,exploratory,0.01072830918924686,0.2810624155476343,0.9259900472275095,1,1,NA
LOC134711985,max_displacement,45,-0.01086618041708492,0.2916668501027643,0.9168014058917334,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate,exploratory,-0.011145138200259204,0.2794938449637494,0.9259900472275095,1,1,NA
LOC134712109,max_displacement,45,0.008913718954907394,0.3001280251974935,0.9168014058917334,Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Phospholipid hydroperoxide glutathione peroxidase GPX2) (EC 1.11.1.12),58.152,2.78e-79,genome_blast,FALSE,TRUE,candidate,exploratory,0.008977543427076413,0.295813730557544,0.9259900472275095,1,1,NA
LOC134693929,max_displacement,45,0.012711627542514998,0.30308096719082667,0.9168014058917334,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,exploratory,0.012387628303650483,0.317406717733213,0.9259900472275095,1,1,NA
LOC134721033,max_displacement,45,-0.017288639798036805,0.3047020603781355,0.9168014058917334,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,exploratory,-0.01751491307586778,0.29774145146459824,0.9259900472275095,1,1,NA
LOC134714403,max_displacement,45,0.0039487893276949765,0.3084209437151491,0.9168014058917334,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.003962368849770249,0.30582155452457727,0.9259900472275095,1,1,NA
LOC134718464,max_displacement,45,0.00841702480780354,0.3127091014275515,0.9168014058917334,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,exploratory,0.008404227467293761,0.31249297477114596,0.9259900472275095,1,1,NA
LOC134724473,max_displacement,45,-0.007522507786402031,0.3258527219417202,0.9168014058917334,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.007622338131676677,0.3187847325971344,0.9259900472275095,1,1,NA
LOC134697661,max_displacement,45,0.008799220914053236,0.32647524209059875,0.9168014058917334,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.008807644089084165,0.3250423766344577,0.9259900472275095,1,1,NA
LOC134694760,max_displacement,45,0.018007261828649975,0.32672459444164137,0.9168014058917334,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,exploratory,0.0177764460316298,0.33241115050598047,0.9259900472275095,1,1,NA
LOC134725540,max_displacement,45,-0.020169976645775186,0.3290991143296582,0.9168014058917334,Calcium-regulated heat-stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24),64.423,3.71e-45,genome_blast,FALSE,TRUE,candidate,exploratory,-0.020090498986793874,0.3300729118260316,0.9259900472275095,1,1,NA
LOC134719370,max_displacement,45,-0.007834592506465832,0.3302254765575734,0.9168014058917334,Tyrosinase 3,30.709,2.97e-40,genome_blast,FALSE,TRUE,candidate,exploratory,-0.007864367210611895,0.3274550914039587,0.9259900472275095,1,1,NA
LOC134715354,max_displacement,45,0.007968410678596365,0.33239236046236575,0.9168014058917334,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,exploratory,0.007771075859031691,0.34551867433862293,0.9259900472275095,1,1,NA
LOC134719453,max_displacement,45,-0.007949374812666611,0.3329504961284505,0.9168014058917334,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,exploratory,-0.007894333027080555,0.3354446909008755,0.9259900472275095,1,1,NA
LOC134683354,max_displacement,45,-0.011203852054242758,0.3329676747765997,0.9168014058917334,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,exploratory,-0.011290033173875598,0.3283964067069587,0.9259900472275095,1,1,NA
LOC134725003,max_displacement,45,-0.006594996100385087,0.341318417813016,0.9270946213569758,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,exploratory,-0.006456866275101098,0.35174086113275893,0.9302620143116388,1,1,NA
LOC134712495,max_displacement,45,-0.007221581316745951,0.34742417865887976,0.9275417236540204,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.007280886680154069,0.3426222791436937,0.9259900472275095,1,1,NA
LOC134694060,max_displacement,45,0.008502925139598244,0.3657754103445843,0.9275417236540204,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,exploratory,0.00838822605823216,0.3716971040554726,0.9429395728198776,1,1,NA
LOC134706747,max_displacement,45,0.0087446751994887,0.3672905205657214,0.9275417236540204,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.008513002145767785,0.3809814556734965,0.9429395728198776,1,1,NA
LOC134725473,max_displacement,45,0.00802414815860874,0.3680310560719292,0.9275417236540204,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,exploratory,0.008500129216423345,0.3426222441006048,0.9259900472275095,1,1,NA
LOC134695901,max_displacement,45,0.007880978625142128,0.3753808063520758,0.9275417236540204,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,exploratory,0.007820116048690911,0.3782427647047567,0.9429395728198776,1,1,NA
LOC134697432,max_displacement,45,-0.008055862514645013,0.3782652535466693,0.9275417236540204,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.007963320530346074,0.38306749342646096,0.9429395728198776,1,1,NA
LOC134695612,max_displacement,45,-0.01402108390219905,0.38812757465558945,0.9275417236540204,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate,exploratory,-0.01383980749403903,0.3936502060157073,0.9429395728198776,1,1,NA
LOC134708000,max_displacement,45,0.002405498151023235,0.39295344819729383,0.9275417236540204,Foot protein 13,76.238,4.119999999999999e-47,genome_blast,FALSE,TRUE,candidate,exploratory,0.002435830796192208,0.38626251989945803,0.9429395728198776,1,1,NA
LOC134680608,max_displacement,45,0.005893747091878465,0.3935645661159415,0.9275417236540204,Collagen alpha-6(VI) chain,26.399,1.05e-66,genome_blast,FALSE,TRUE,candidate,exploratory,0.0058920169760063755,0.39276748298180386,0.9429395728198776,1,1,NA
LOC134681328,max_displacement,45,0.00923036042409736,0.40185210440224994,0.9275417236540204,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.789999999999999e-48,genome_blast,FALSE,TRUE,candidate,exploratory,0.008923875755173376,0.41927301989174437,0.9429395728198776,1,1,NA
LOC134696251,max_displacement,45,0.011823454271173036,0.40321806985781183,0.9275417236540204,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,exploratory,0.01151773486865883,0.4158665541114128,0.9429395728198776,1,1,NA
LOC134694061,max_displacement,45,0.008124794606924956,0.4096958616563612,0.9275417236540204,Collagen alpha-4(VI) chain,25.691,6.270000000000001e-79,genome_blast,FALSE,TRUE,candidate,exploratory,0.00783026845428927,0.4290023163589177,0.9429395728198776,1,1,NA
LOC134695001,max_displacement,45,0.008173097406610725,0.417068536204369,0.9275417236540204,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate,exploratory,0.008105433398583071,0.4201152701864139,0.9429395728198776,1,1,NA
LOC134694200,max_displacement,45,0.01189922703357108,0.4198303879599614,0.9275417236540204,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,exploratory,0.011606768132157679,0.4314611530824669,0.9429395728198776,1,1,NA
LOC134700327,max_displacement,45,0.006933249669822942,0.4238196130517119,0.9275417236540204,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,exploratory,0.006696331641908849,0.441196035026589,0.9535527208639181,1,1,NA
LOC134708353,max_displacement,45,-0.01118027727911261,0.4242752456478215,0.9275417236540204,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,exploratory,-0.010992784610553894,0.43159423233546634,0.9429395728198776,1,1,NA
LOC134688272,max_displacement,45,0.014042403414225019,0.42553600626543764,0.9275417236540204,Novel acetylcholine receptor chaperone (Transmembrane protein 35A),42.063,6.640000000000001e-26,genome_blast,FALSE,TRUE,candidate,exploratory,0.013940299193116037,0.4280682941934607,0.9429395728198776,1,1,NA
LOC134725998,max_displacement,45,0.005951903311035074,0.4289332820822077,0.9275417236540204,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate,exploratory,0.005947882162047473,0.42833298071749204,0.9429395728198776,1,1,NA
LOC134706228,max_displacement,45,-0.006531306151179713,0.4291610960190244,0.9275417236540204,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.628,4.1099999999999997e-94,genome_blast,FALSE,TRUE,candidate,exploratory,-0.006739017872028728,0.4146145584710125,0.9429395728198776,1,1,NA
LOC134692000,max_displacement,45,0.007933546167976528,0.45001188200737385,0.962259449824278,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.007795138816768323,0.4574556113374707,0.9614312630716421,1,1,NA
LOC134712267,max_displacement,45,0.007683495690544177,0.4601090823051447,0.964159363396609,"Methionine--tRNA ligase, mitochondrial (EC 6.1.1.10) (Methionyl-tRNA synthetase 2) (Mitochondrial methionyl-tRNA synthetase) (MtMetRS)",49.171,4.449999999999999e-174,genome_blast,FALSE,TRUE,candidate,exploratory,0.007436519730728616,0.4752391338595091,0.9648794535935488,1,1,NA
LOC134697396,max_displacement,45,-0.0053200336458936,0.4630235590614512,0.964159363396609,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.005338401747807641,0.46060401858425715,0.9614312630716421,1,1,NA
LOC134715424,max_displacement,45,-0.006068147932718353,0.46719306340584144,0.964159363396609,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.006035339616806308,0.4687575312488603,0.9614312630716421,1,1,NA
LOC134685510,max_displacement,45,0.0068357814785131145,0.47046760812658917,0.964159363396609,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,exploratory,0.00692041154480127,0.4642340777659354,0.9614312630716421,1,1,NA
LOC134701697,max_displacement,45,0.011446981696541039,0.47488446256847905,0.964159363396609,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate,exploratory,0.01168218648806333,0.46530287088057376,0.9614312630716421,1,1,NA
LOC134714392,max_displacement,45,-0.007510690918713199,0.49450163036077033,0.9700370119607503,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),67.936,0,genome_blast,TRUE,TRUE,candidate,exploratory,-0.0072864289592782855,0.5075858240222062,0.9660327703588376,1,1,NA
LOC134683831,max_displacement,45,-0.003583114503172207,0.49705051718152893,0.9700370119607503,Byssal protein-1,42.458,9.77e-32,genome_blast,FALSE,TRUE,candidate,exploratory,-0.0035266022773843965,0.5032497167559145,0.9660327703588376,1,1,NA
LOC134689775,max_displacement,45,-0.012872028370772427,0.4975517284865991,0.9700370119607503,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),41.655,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.013340506499330137,0.4820185169761152,0.9660327703588376,1,1,NA
LOC134725629,max_displacement,45,0.010489684769918137,0.5061729134851347,0.9700370119607503,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.010387697365921409,0.5095609835521078,0.9660327703588376,1,1,NA
LOC134694726,max_displacement,45,-0.006187042503722048,0.5168947655354345,0.9700370119607503,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,candidate,exploratory,-0.006163770636904907,0.5176572425470145,0.9660327703588376,1,1,NA
LOC134717350,max_displacement,45,0.0032350376784402203,0.522686329784773,0.9700370119607503,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,candidate,exploratory,0.003150468528857821,0.5333755732104138,0.9660327703588376,1,1,NA
LOC134705112,max_displacement,45,0.006086130629381411,0.5287887419441201,0.9700370119607503,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),28.482,7.67e-68,genome_blast,FALSE,TRUE,candidate,exploratory,0.006113802266338311,0.526111364789362,0.9660327703588376,1,1,NA
LOC134695661,max_displacement,45,0.006748980924875936,0.5295659958888745,0.9700370119607503,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.961,3.68e-115,genome_blast,FALSE,TRUE,candidate,exploratory,0.006600696939489326,0.5382207127176182,0.9660327703588376,1,1,NA
LOC134684257,max_displacement,45,0.00714137112927791,0.5316916376643057,0.9700370119607503,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,exploratory,0.007246551412307366,0.524972894936625,0.9660327703588376,1,1,NA
LOC134681253,max_displacement,45,0.01136223024087168,0.5372877205741082,0.9700370119607503,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.011560249650940008,0.5295761377397872,0.9660327703588376,1,1,NA
LOC134684786,max_displacement,45,-0.00455971365724908,0.5418897186452908,0.9700370119607503,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.004699026156997409,0.5292865909079648,0.9660327703588376,1,1,NA
LOC134721501,max_displacement,45,0.006004179573100633,0.5433105142214627,0.9700370119607503,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,exploratory,0.00606809133029762,0.5382869168168647,0.9660327703588376,1,1,NA
LOC134722108,max_displacement,45,-0.004368074862467108,0.5435636113913876,0.9700370119607503,Collagen alpha-1(XXI) chain,30.966,4.49e-39,genome_blast,TRUE,TRUE,candidate,exploratory,-0.004528268809567974,0.5287469335749496,0.9660327703588376,1,1,NA
LOC134695774,max_displacement,45,0.008416696594076668,0.5500639588768719,0.9700370119607503,Heat shock 70 kDa protein 12A,31.936,2.66e-79,genome_blast,FALSE,TRUE,candidate,exploratory,0.008229824245027877,0.5585067437066317,0.9766864318793153,1,1,NA
LOC134715138,max_displacement,45,-0.008186673548718527,0.5516920661587027,0.9700370119607503,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)",82.419,0,genome_blast,TRUE,TRUE,candidate,exploratory,-0.00783820958609636,0.5693406331072038,0.9766864318793153,1,1,NA
LOC134710209,max_displacement,45,0.007293963544661925,0.5618770078184443,0.9700370119607503,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.00717811945994191,0.5674910727035873,0.9766864318793153,1,1,NA
LOC134715096,max_displacement,45,0.00535480746577642,0.5700083115179125,0.9700370119607503,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate,exploratory,0.005173244678927272,0.5831110975359901,0.9766864318793153,1,1,NA
LOC134682928,max_displacement,45,-0.00451047299643801,0.5715606896905979,0.9700370119607503,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate,exploratory,-0.004515787465030609,0.5703469129122427,0.9766864318793153,1,1,NA
LOC134715935,max_displacement,45,0.006555513636247051,0.5950257878747198,0.9700370119607503,Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase),36.749,2.879999999999999e-171,genome_blast,FALSE,TRUE,candidate,exploratory,0.006322902688387515,0.6080739676749292,0.9766864318793153,1,1,NA
LOC134693958,max_displacement,45,0.004511431061286496,0.5987796432461857,0.9700370119607503,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,candidate,exploratory,0.00449967061099891,0.5990150209950864,0.9766864318793153,1,1,NA
LOC134706727,max_displacement,45,0.006043318330638878,0.6083766967349442,0.9700370119607503,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,candidate,exploratory,0.006012201391756757,0.609529327333309,0.9766864318793153,1,1,NA
LOC134725173,max_displacement,45,-0.0041634370877196335,0.6225187382729084,0.9700370119607503,Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain],35.478,2.4799999999999998e-89,genome_blast,FALSE,TRUE,candidate,exploratory,-0.004312040745074115,0.6098358710044629,0.9766864318793153,1,1,NA
LOC134721046,max_displacement,45,-0.008504817078113569,0.6251580357338845,0.9700370119607503,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999993e-164,genome_blast,TRUE,TRUE,candidate,exploratory,-0.008969153537415193,0.6065379945244883,0.9766864318793153,1,1,NA
LOC134715627,max_displacement,45,0.003680371153107074,0.629700077695722,0.9700370119607503,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.003996582586270796,0.6017724253489969,0.9766864318793153,1,1,NA
LOC134710182,max_displacement,45,0.004928361789252139,0.631696529076359,0.9700370119607503,Sphingosine-1-phosphate phosphatase 1 (SPPase1) (Spp1) (hSPP1) (hSPPase1) (EC 3.1.3.-) (Sphingosine-1-phosphatase 1) (Sphingosine-1-phosphate phosphohydrolase 1) (SPP-1),32.949,2.25e-65,genome_blast,FALSE,TRUE,candidate,exploratory,0.005285563455227555,0.6078689333035724,0.9766864318793153,1,1,NA
LOC134715908,max_displacement,45,-0.007644568739201455,0.6398219097649311,0.9700370119607503,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,candidate,exploratory,-0.007484236188967649,0.6463481619910811,0.9766864318793153,1,1,NA
LOC134716385,max_displacement,45,-0.0026525205829935616,0.641348414738774,0.9700370119607503,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,exploratory,-0.002498300543501069,0.6614216082667932,0.9766864318793153,1,1,NA
LOC134693664,max_displacement,45,0.004244132180808857,0.641778677182943,0.9700370119607503,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,exploratory,0.004570158669446325,0.6171467730093351,0.9766864318793153,1,1,NA
LOC134696942,max_displacement,45,-8.911017026995938e-4,0.6442383179604454,0.9700370119607503,Collagen-like protein 2,47.244,4.05e-42,genome_blast,FALSE,TRUE,candidate,exploratory,-8.857850346393355e-4,0.6455753125860647,0.9766864318793153,1,1,NA
LOC134699268,max_displacement,45,0.004529240064125036,0.6515198059910705,0.9700370119607503,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",42.035,8.64e-131,genome_blast,TRUE,TRUE,candidate,exploratory,0.004712237333694866,0.6381593855839696,0.9766864318793153,1,1,NA
LOC134707640,max_displacement,45,0.0022116389831772936,0.654637972830846,0.9700370119607503,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Glutathione-dependent peroxiredoxin) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx),69.683,8.46e-108,genome_blast,FALSE,TRUE,candidate,exploratory,0.0024324429750292877,0.6241646132987564,0.9766864318793153,1,1,NA
LOC134716258,max_displacement,45,0.005509009846252402,0.6567997976305251,0.9700370119607503,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",42.092,0,genome_blast,FALSE,TRUE,candidate,exploratory,0.005339879555711682,0.6663373555339062,0.9766864318793153,1,1,NA
LOC134709977,max_displacement,45,0.009422348490293199,0.6569080832560952,0.9700370119607503,Heat shock protein HSP 90-alpha,82.207,0,genome_blast,TRUE,TRUE,candidate,exploratory,0.009960390467490582,0.638750123857944,0.9766864318793153,1,1,NA
LOC134681360,max_displacement,45,0.004739349064751092,0.6617006106277565,0.9700370119607503,Collagen alpha-4(VI) chain,24.053,7.569999999999999e-31,genome_blast,FALSE,TRUE,candidate,exploratory,0.004415385213094775,0.6843139936625848,0.9766864318793153,1,1,NA
LOC134705706,max_displacement,45,0.003476110155168924,0.6637795926244494,0.9700370119607503,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate,exploratory,0.0032279069663273168,0.6873588957442897,0.9766864318793153,1,1,NA
LOC134695816,max_displacement,45,-0.004004972218860943,0.6738265762561004,0.9700370119607503,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,exploratory,-0.004060325917560853,0.6690090302015196,0.9766864318793153,1,1,NA
LOC134686963,max_displacement,45,0.0067758376670164645,0.6824166184895863,0.9700370119607503,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate,exploratory,0.005586766730253368,0.7452366028628913,0.9766864318793153,1,1,NA
LOC134725758,max_displacement,45,0.003952143063962729,0.6879815191207348,0.9700370119607503,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1),76.44,9.8e-112,genome_blast,TRUE,TRUE,candidate,exploratory,0.003927998083317271,0.6892150984109368,0.9766864318793153,1,1,NA
