LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name
LOC134728203,dlog_max_force,45,0.044400634984081304,0.8374256741125776,0.9266740383001923,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"
LOC134721377,dlog_max_force,45,0.12171684784779077,0.6447545728572799,0.9266740383001923,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
LOC134709977,dlog_max_force,45,0.43660639605331797,0.2839647817951188,0.9197831031526784,Heat shock protein HSP 90-alpha
LOC134716333,dlog_max_force,45,-0.4273252554007242,0.15627394512770057,0.7931701615438432,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)"
LOC134680973,dlog_max_force,45,-0.023279196547271487,0.8346289972454688,0.9266740383001923,Collagen alpha-6(VI) chain
LOC134716384,dlog_max_force,45,0.06951699295619049,0.5638526290137271,0.9266740383001923,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134708353,dlog_max_force,45,-0.008082090319096517,0.9754526462366169,0.9981841196232013,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8)
LOC134684257,dlog_max_force,45,0.3275586563493547,0.29151725844232745,0.9197831031526784,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
LOC134722108,dlog_max_force,45,3.622467556019568e-4,0.9981841196232013,0.9981841196232013,Collagen alpha-1(XXI) chain
LOC134695253,dlog_max_force,45,0.3096204714931116,0.3445321727962348,0.9197831031526784,Collagen alpha-3(VI) chain
LOC134707467,dlog_max_force,45,-0.004708564272693713,0.970675510434408,0.9981841196232013,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1)
LOC134716146,dlog_max_force,45,0.13521648146081428,0.5384476053330053,0.9266740383001923,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)
LOC134715482,dlog_max_force,45,-0.455804319694207,0.33013264030427425,0.9197831031526784,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)
LOC134692100,dlog_max_force,45,0.229335665071882,0.07641598575861268,0.6877438718275141,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134682955,dlog_max_force,45,0.015462417137819174,0.93295832345311,0.996209735212643,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)
LOC134720973,dlog_max_force,45,-0.34060896574103394,0.14871752813147024,0.7931701615438432,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13)
LOC134716385,dlog_max_force,45,0.06356432717272616,0.4401122089951288,0.9266740383001923,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134720932,dlog_max_force,45,-0.09449032340467721,0.14535875175294863,0.7931701615438432,Byssal peroxidase-like protein 2
LOC134721315,dlog_max_force,45,0.060895182746877434,0.6254619311375647,0.9266740383001923,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20)
LOC134695001,dlog_max_force,45,-0.2175094474299811,0.37322256578808366,0.9197831031526784,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)
LOC134710997,dlog_max_force,45,-0.05274536186411709,0.6520968346961302,0.9266740383001923,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
LOC134691221,dlog_max_force,45,-0.06378928539184124,0.8384193679858882,0.9266740383001923,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta)
LOC134697127,dlog_max_force,45,0.8384027807860919,0.04727922593416326,0.6877438718275141,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134722070,dlog_max_force,45,0.07521713949794527,0.7313927551373582,0.9266740383001923,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"
LOC134682488,dlog_max_force,45,-0.14832546645382472,0.22165680708859165,0.879300507990761,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)
LOC134690636,dlog_max_force,45,-0.14554402313278747,0.3382595874000929,0.9197831031526784,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134721046,dlog_max_force,45,-0.26001132787154385,0.4979894819881282,0.9266740383001923,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]
LOC134701696,dlog_max_force,45,0.4425558723507687,0.10130752462619423,0.7091526723833597,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)
LOC134728119,dlog_max_force,45,-0.3495026334188968,0.054457549104737435,0.6877438718275141,Collagen alpha-1(XXII) chain
LOC134705706,dlog_max_force,45,-0.05507420270088524,0.7947544374935525,0.9266740383001923,Collagen alpha-1(V) chain
LOC134715908,dlog_max_force,45,-0.16470854646625235,0.5038519338587695,0.9266740383001923,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-)
LOC134720677,dlog_max_force,45,-0.0804051168852679,0.6221152883819902,0.9266740383001923,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
LOC134682504,dlog_max_force,45,0.026419391663966226,0.8654422205255738,0.9400493085019165,Collagen alpha-3(VI) chain
LOC134725897,dlog_max_force,45,-0.0645955026469742,0.7081469383033943,0.9266740383001923,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase)
LOC134697168,dlog_max_force,45,-0.33728584205611967,0.3795930266979308,0.9197831031526784,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134686763,dlog_max_force,45,0.5242804291234487,0.03648227528534052,0.6877438718275141,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)
LOC134711515,dlog_max_force,45,0.3062965664722325,0.16367003333444385,0.7931701615438432,Collagen alpha-2(IV) chain
LOC134687560,dlog_max_force,45,-0.49983454377498737,0.0637490987450483,0.6877438718275141,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1)
LOC134720928,dlog_max_force,45,0.4816179120670405,0.003937704756652966,0.24807539966913686,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)
LOC134711985,dlog_max_force,45,0.5645119903901618,0.1798550710806538,0.809347819862942,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)
LOC134715354,dlog_max_force,45,-0.23468142977509582,0.22331441472781233,0.879300507990761,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134693874,dlog_max_force,45,0.0035836121300266855,0.9902343968172422,0.9981841196232013,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]
LOC134707468,dlog_pad_area,45,1.5722479665118504e-4,0.998505742201149,0.999173352600897,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)
LOC134715138,dlog_pad_area,45,-0.07599835103415485,0.5935732170287464,0.9954194730784182,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)"
LOC134714939,dlog_pad_area,45,0.016191080532302317,0.9352944255164211,0.999173352600897,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)"
LOC134707842,dlog_pad_area,45,2.4222343342385176e-4,0.999173352600897,0.999173352600897,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)"
LOC134714791,dlog_pad_area,45,0.04544211220768732,0.7767118592739441,0.9954194730784182,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)"
LOC134711783,dlog_pad_area,45,-0.026965294631211147,0.85993431341912,0.999173352600897,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)]
LOC134706577,dlog_pad_area,45,-0.21502702554298378,0.29868285117565135,0.9954194730784182,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)"
LOC134697300,dlog_pad_area,45,-0.1334673786880448,0.17868747294941784,0.9954194730784182,Byssal HSP-like protein 1
LOC134706345,dlog_pad_area,45,-0.03996603186577203,0.7965423558095102,0.9954194730784182,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1)
LOC134700327,dlog_pad_area,45,0.09457233674526587,0.551958550801509,0.9954194730784182,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)
LOC134717350,dlog_pad_area,45,0.038627919811229185,0.599922050139813,0.9954194730784182,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)
LOC134722124,dlog_pad_area,45,-0.04493121715769608,0.7484663864492578,0.9954194730784182,Hypoxia up-regulated protein 1
LOC134706576,dlog_pad_area,45,-0.1199709771681247,0.5167391276107635,0.9954194730784182,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)"
LOC134725152,dlog_pad_area,45,0.16788084138148884,0.3266769188423617,0.9954194730784182,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)"
LOC134712215,dlog_pad_area,45,-0.05790584919604984,0.8058157639206242,0.9954194730784182,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2)
LOC134711376,dlog_pad_area,45,-0.12404752096441961,0.378826408427426,0.9954194730784182,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)
LOC134725758,dlog_pad_area,45,-0.07291538894005692,0.7018373169580121,0.9954194730784182,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1)
LOC134695781,dlog_pad_area,45,-0.0168738326234813,0.8976137777858608,0.999173352600897,97 kDa heat shock protein (Heat shock protein 110)
LOC134685659,dlog_pad_area,45,-0.1410241393968492,0.33236318818557675,0.9954194730784182,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)"
LOC134721501,dlog_pad_area,45,-0.1787544963667962,0.17651900175750412,0.9954194730784182,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
LOC134714392,dlog_pad_area,45,-0.10293602199855018,0.5400792773476888,0.9954194730784182,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
LOC134728203,dlog_pad_area,45,0.06204701103843869,0.6537822343236541,0.9954194730784182,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"
LOC134721377,dlog_pad_area,45,0.004042212528794154,0.9809367044697775,0.999173352600897,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
LOC134709977,dlog_pad_area,45,0.06642969734876715,0.8002666490615404,0.9954194730784182,Heat shock protein HSP 90-alpha
LOC134716333,dlog_pad_area,45,-0.12994194986872964,0.5047507040082071,0.9954194730784182,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)"
LOC134680973,dlog_pad_area,45,0.018500748657294626,0.7954016937178282,0.9954194730784182,Collagen alpha-6(VI) chain
LOC134716384,dlog_pad_area,45,-0.025796551351292808,0.738238350314709,0.9954194730784182,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134708353,dlog_pad_area,45,-0.08738667502100421,0.602520007138087,0.9954194730784182,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8)
LOC134684257,dlog_pad_area,45,-0.1153930711445368,0.5633989121920775,0.9954194730784182,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
LOC134722108,dlog_pad_area,45,-0.071157401823663,0.4834521601878361,0.9954194730784182,Collagen alpha-1(XXI) chain
LOC134695253,dlog_pad_area,45,-0.09855240932188962,0.6396763627543322,0.9954194730784182,Collagen alpha-3(VI) chain
LOC134707467,dlog_pad_area,45,0.04687854020268944,0.5665775615856199,0.9954194730784182,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1)
LOC134716146,dlog_pad_area,45,-0.0029722570386851053,0.9831821771701315,0.999173352600897,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)
LOC134715482,dlog_pad_area,45,-0.12516899369190712,0.677521690700637,0.9954194730784182,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)
LOC134692100,dlog_pad_area,45,-0.017691632176795306,0.8340836687314827,0.999173352600897,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134682955,dlog_pad_area,45,-0.05125936224268154,0.6626280636051458,0.9954194730784182,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)
LOC134720973,dlog_pad_area,45,-0.07461233850095188,0.625136072115712,0.9954194730784182,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13)
LOC134716385,dlog_pad_area,45,-0.02404571528628988,0.6489440904305127,0.9954194730784182,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134720932,dlog_pad_area,45,-0.10149226685441616,0.012130780837574797,0.7642391927672122,Byssal peroxidase-like protein 2
LOC134721315,dlog_pad_area,45,0.09673145045849221,0.22198589084927592,0.9954194730784182,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20)
LOC134695001,dlog_pad_area,45,-0.09640345390589783,0.5384918605282069,0.9954194730784182,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)
LOC134710997,dlog_pad_area,45,-0.023004035271688636,0.7588055555450277,0.9954194730784182,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
LOC134691221,dlog_pad_area,45,-0.2171444891451684,0.27455669267245897,0.9954194730784182,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta)
LOC134697127,dlog_pad_area,45,-0.10797471390387665,0.6966518411035834,0.9954194730784182,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134722070,dlog_pad_area,45,0.05037133368984311,0.7194101303208997,0.9954194730784182,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"
LOC134682488,dlog_pad_area,45,-0.09422811769028745,0.225110455170694,0.9954194730784182,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)
LOC134690636,dlog_pad_area,45,0.041450799999468727,0.6714293856471044,0.9954194730784182,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134721046,dlog_pad_area,45,-0.07778863759504723,0.7519397006793775,0.9954194730784182,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]
LOC134701696,dlog_pad_area,45,0.1660085131035835,0.34224503455466937,0.9954194730784182,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)
LOC134728119,dlog_pad_area,45,0.0037031633880494188,0.9751821668117028,0.999173352600897,Collagen alpha-1(XXII) chain
LOC134705706,dlog_pad_area,45,-0.043083485192019155,0.7504330141540547,0.9954194730784182,Collagen alpha-1(V) chain
LOC134715908,dlog_pad_area,45,0.01609754149126051,0.9189128753633096,0.999173352600897,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-)
LOC134720677,dlog_pad_area,45,-0.01582370175261827,0.8796966150052294,0.999173352600897,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
LOC134682504,dlog_pad_area,45,0.01930681218622523,0.8465570481718143,0.999173352600897,Collagen alpha-3(VI) chain
LOC134725897,dlog_pad_area,45,-0.035914225535309666,0.7450592607917691,0.9954194730784182,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase)
LOC134697168,dlog_pad_area,45,-0.14202222780280266,0.5642586807722891,0.9954194730784182,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134686763,dlog_pad_area,45,0.05017987068893282,0.7607396263883848,0.9954194730784182,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)
LOC134711515,dlog_pad_area,45,0.18392305679979,0.19190227569119506,0.9954194730784182,Collagen alpha-2(IV) chain
LOC134687560,dlog_pad_area,45,-0.16290186118690883,0.3528793774405339,0.9954194730784182,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1)
LOC134720928,dlog_pad_area,45,0.10993287081630553,0.3258835058668187,0.9954194730784182,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)
LOC134711985,dlog_pad_area,45,-0.0759829928218861,0.7802114395179822,0.9954194730784182,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)
LOC134715354,dlog_pad_area,45,0.05904801891014928,0.6347863850287365,0.9954194730784182,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134693874,dlog_pad_area,45,0.08521534334856519,0.6488215806635237,0.9954194730784182,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]
LOC134707468,dlog_adhesion_kpa,45,0.06077912797423284,0.6574471108553304,0.9791311321908712,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)
LOC134715138,dlog_adhesion_kpa,45,-0.006833420759702427,0.9766237907951085,0.9932493790144942,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)"
LOC134714939,dlog_adhesion_kpa,45,-0.05815779705597,0.8583894321263502,0.9791311321908712,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)"
LOC134707842,dlog_adhesion_kpa,45,-0.3165970590509415,0.40538017903350965,0.9791311321908712,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)"
LOC134714791,dlog_adhesion_kpa,45,0.2181382656228012,0.40309052210916485,0.9791311321908712,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)"
LOC134711783,dlog_adhesion_kpa,45,0.10931197660767515,0.661352131674293,0.9791311321908712,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)]
LOC134706577,dlog_adhesion_kpa,45,0.43576109595895146,0.19592981334002477,0.9791311321908712,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)"
LOC134697300,dlog_adhesion_kpa,45,-0.0241019124393967,0.8832144127792358,0.9791311321908712,Byssal HSP-like protein 1
LOC134706345,dlog_adhesion_kpa,45,0.16133415791162165,0.5234248723057027,0.9791311321908712,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1)
LOC134700327,dlog_adhesion_kpa,45,0.0643494530526643,0.8048006245246455,0.9791311321908712,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)
LOC134717350,dlog_adhesion_kpa,45,-0.1479826716077209,0.21531739806857017,0.9791311321908712,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)
LOC134722124,dlog_adhesion_kpa,45,-0.0542078342126162,0.8129701519306541,0.9791311321908712,Hypoxia up-regulated protein 1
LOC134706576,dlog_adhesion_kpa,45,5.810336870295051e-4,0.9984713338301177,0.9984713338301177,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)"
LOC134725152,dlog_adhesion_kpa,45,-0.10004553263739727,0.7220743600962751,0.9791311321908712,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)"
LOC134712215,dlog_adhesion_kpa,45,0.11637312802067258,0.7624325550808144,0.9791311321908712,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2)
LOC134711376,dlog_adhesion_kpa,45,-0.2022428522804734,0.3800897692723205,0.9791311321908712,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)
LOC134725758,dlog_adhesion_kpa,45,-0.16295820499376917,0.6003864349936245,0.9791311321908712,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1)
LOC134695781,dlog_adhesion_kpa,45,0.17939283735056766,0.4006014502127776,0.9791311321908712,97 kDa heat shock protein (Heat shock protein 110)
LOC134685659,dlog_adhesion_kpa,45,0.30949398241543113,0.19095135416191522,0.9791311321908712,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)"
LOC134721501,dlog_adhesion_kpa,45,0.27208716964466334,0.20891538800121479,0.9791311321908712,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
LOC134714392,dlog_adhesion_kpa,45,-0.37605130194917724,0.16677601989516222,0.9791311321908712,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
LOC134728203,dlog_adhesion_kpa,45,-0.006390571578201263,0.977483515855534,0.9932493790144942,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"
LOC134721377,dlog_adhesion_kpa,45,0.11473272483855018,0.6778846532533633,0.9791311321908712,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
LOC134709977,dlog_adhesion_kpa,45,0.3435776249751354,0.4217126548930473,0.9791311321908712,Heat shock protein HSP 90-alpha
LOC134716333,dlog_adhesion_kpa,45,-0.2700813284467816,0.39553216638493627,0.9791311321908712,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)"
LOC134680973,dlog_adhesion_kpa,45,-0.03064046918258417,0.7927664823216822,0.9791311321908712,Collagen alpha-6(VI) chain
LOC134716384,dlog_adhesion_kpa,45,0.09685414381918292,0.44134877049830235,0.9791311321908712,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134708353,dlog_adhesion_kpa,45,0.08703603546846184,0.751269107288974,0.9791311321908712,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8)
