LOC_ID,T014F,T015F,T016F,T017F,T019F,T021F,T023F,T025F,T026F,T027F,T029F,T030F,T031F,T033F,T034F,T035F,T036F,T037F,T038F,T039F,T040F,T041F,T046F,T049F,T052F,T055F,T056F,T057F,T058F,T110F,T111F,T112F,T118F,T119F,T126F,T127F,T128F,T129F,T130F,T131F,T132F,T133F,T134F,T135F
LOC134721834,4.986989945086596,5.12644110821239,5.5245810225378325,5.730968681028124,5.14414184090859,5.483725290399989,6.0089595321864095,6.472451907474591,5.339680890783349,5.427780948149623,4.971354255589555,6.1574690483316585,5.518659081452235,5.589526535665026,5.898495895476597,5.7042947562190305,5.36545422696467,5.573288991893101,5.245248569520571,5.640114610392018,7.300361583274125,5.790807211540769,5.315139671489675,5.787085257580694,5.400007368296011,5.741612642026129,5.535145913845722,5.064466325700871,5.089618863493251,5.049964976248591,5.133280917512165,5.343716500502393,5.341335876036425,5.601128089263977,5.619392771605328,5.429808158754431,5.177811415943436,5.228801220577649,5.351072770443064,5.649123095226524,5.207633670930668,5.549728147086226,4.7954175649391475,5.22167675340722
LOC134706476,3.4856216075055424,4.641688753482412,4.588814705995792,4.941128244648555,4.323341483923432,5.018187867740127,5.240894331399103,4.954068467158867,4.77962731839541,5.041420824019719,5.013279846155814,4.714846853075978,4.633947041178816,5.092461748194455,4.616996298678703,5.411330679897266,4.554177601348916,4.804047574462637,4.805323330105556,5.107201981995057,4.962582651787943,4.971881140571325,4.699646353444076,4.7239460758582235,4.4939533630401085,4.63053896228717,4.8430137984355035,4.656643922900971,4.4424936088511275,4.8011393710956005,4.81286311543363,4.706912011377609,4.876396963673394,4.09843073580861,4.788248960181185,4.863579541974947,4.748013655676504,4.950439486734921,4.742102823075857,4.684015507901982,5.155059234796201,4.915367437869544,4.612511748456334,5.039564658658854
LOC134710734,5.75064119258299,6.224481530908224,5.634295553094365,4.883671413206302,6.00322739940964,5.390920281521315,5.270653660999367,5.920196983370274,5.376294288166894,5.271044585804503,4.4197794405741595,4.912180962554667,5.278089436610182,5.130239095420396,4.616996298678703,4.922098143357949,5.031935938765638,5.1531635342290905,5.191756340122556,4.845318226030185,4.725889402554534,5.601543810147639,5.747172346688788,5.447961909255534,6.168788207759421,5.6881430263077135,5.490304749954059,4.710658149171749,5.205153658507151,7.627382750374171,5.527313709626592,6.52958289634294,5.882554675493673,5.535061317728274,6.5849009772637865,4.7677957103863156,4.87221282198528,5.037049496016996,6.416093350057098,4.563346715791017,5.306361548794215,4.64219302119257,4.677317242673338,5.597374383416542
LOC134685961,4.986989945086596,3.4856216075055424,5.224211521450826,4.6159028418583175,5.453356963669144,4.973468716387261,5.4355186270880615,3.4856216075055424,4.838609300098846,5.312129821425011,4.678519322129957,4.970630621473927,4.4021189082542165,5.302983510326423,4.448525973582655,3.4856216075055424,4.651150286974466,3.4856216075055424,4.637909433735165,4.886746463731401,4.874108382114512,4.5587487953629315,4.819687625584673,5.190233791280977,4.622714339432088,5.481568686175332,3.4856216075055424,4.944855689632517,4.866714345577917,5.0937225157426465,4.984513249470217,4.706912011377609,4.722032052311158,4.818335187844718,4.681064482516025,5.1451363290346706,5.035239865325911,5.330648137328714,4.943197438862604,5.210151541941654,4.9171482562022515,4.717645574362745,4.384707424344473,4.957834724795608
LOC134696003,4.780638706996924,5.035686144710023,4.888824060430471,4.447582898641072,4.419067136874313,4.9268842127418,4.971330479125369,5.407068373959892,4.6503170423316025,4.345340305124578,5.270681272907454,5.079122862001157,5.351680415133105,5.68832356388767,4.942493672288207,4.434450446314524,5.413132116168622,4.870450885456285,5.191756340122556,5.453234338095775,4.41398860716065,5.193213415577311,5.025438901625421,4.374262872309511,4.885279349160383,4.63053896228717,4.760784818269149,4.901955894737021,5.343714775201561,5.049964976248591,4.984513249470217,5.302079148830576,4.635028207811162,4.5319521835952035,5.206130492622993,5.180273545897015,4.929267980163632,4.8062119513232915,4.813473764522187,4.9780062723939595,5.155059234796201,4.853490388124196,5.2087666441272695,5.572114272727145
LOC134685243,4.294896248087778,4.313717180860458,4.274959625075539,3.4856216075055424,3.9088713626911877,4.049704683167505,4.851073965447915,5.705377522967065,4.415427131996277,4.61106982411829,6.023479393889195,6.244154343164355,5.025695765492678,7.004094876032664,7.680113975367847,4.741632256727039,4.445557542237787,7.759835718091295,4.434474449712818,7.005741928029676,5.355485516207816,5.572121113380091,5.720663969534502,4.565855760995036,6.1854168764215425,5.481568686175332,4.182825562614903,4.402299901816221,4.647490532341243,4.29598347313788,4.680596985229418,4.776524758446703,4.539278960104146,4.685584819658119,3.4856216075055424,4.2418034400617195,4.341708151492262,4.950439486734921,5.113138332307629,4.7391509669580865,4.697151101008145,5.0826190158559434,4.738093002530079,4.999440230002855
LOC134695767,3.4856216075055424,4.313717180860458,4.4965977989561,4.447582898641072,4.323341483923432,4.525032741348156,4.558335532273801,4.13368830924239,4.3200535795355846,3.4856216075055424,4.491828491760078,4.557810323240155,4.4021189082542165,4.491629503039791,3.4856216075055424,4.805290975606962,4.445557542237787,4.381037388969404,4.541941202245193,4.553693805678372,4.027715624728131,4.482270835899173,4.307888673119726,3.935178654699835,4.342613499049767,4.483370640172269,4.335509525124823,4.020741138826805,3.4856216075055424,4.471889119120515,3.4856216075055424,4.247165951958506,4.635028207811162,4.345988316818133,4.254375150372802,4.406667734782182,3.4856216075055424,4.638697259107215,3.4856216075055424,4.03379777813125,4.412573593221207,4.717645574362745,4.1864635534074734,4.410856077624986
LOC134725116,5.681294344199465,5.862351065339317,5.59874784853067,5.435416133203595,6.069183258969287,5.8681640592235125,5.4355186270880615,6.5642458741783445,5.60656859238337,6.10256366279024,5.780592563707751,6.111986339043361,5.666326140151385,5.711899514583531,5.672733123782141,6.378004201085762,6.062413647472638,5.573288991893101,5.392946784444263,5.640114610392018,5.676790385124627,6.103940342928228,5.637773285742441,6.007015966503921,5.806819363697917,5.715149134955981,6.183696702787074,5.927699335664952,6.055603124944753,5.552758759705224,5.222883831660773,6.310795496603113,5.520394836549026,5.752966939775056,6.2813071139514305,5.838048079845576,5.526027925820496,5.9410420648573705,6.1838664070843,5.546099871401853,5.7430608550306435,5.9179507938363,5.761197339142807,5.716808106082922
LOC134721357,4.922470983084869,4.937077294421685,4.888824060430471,4.535694094391565,4.654792398358572,4.973468716387261,5.113877491648243,5.125052368021369,4.838609300098846,4.989514060701923,4.882430453335386,4.557810323240155,4.633947041178816,4.927517930281189,5.099133197026624,5.124191548792933,5.094452530584886,5.202259451335541,4.879805472469327,5.140142939085557,4.874108382114512,4.921938056135335,4.699646353444076,4.860395292558182,5.016353228467542,4.63053896228717,5.057722414085938,4.810680526702686,4.915019450064192,5.361767133679767,4.87315615126485,4.961280766398115,5.131831141645777,5.229734328720908,5.514444126932302,5.071544979823288,4.929267980163632,5.117546005973064,4.128572697557429,5.020088815865702,5.352890728881814,5.438745707090973,5.246756800938293,5.349739972328477
LOC134691262,6.180549870931504,5.499257781966878,6.7281193300843185,7.100547128506283,5.957407220155233,6.694514081045007,7.475926357715328,6.747272360527115,6.2223113418765905,6.288248294654785,6.698539289129189,7.197397948528036,6.679727096322972,7.058106210606046,7.542166259587007,6.879772681241956,7.100650410309728,7.0896356186314,6.647554114364425,7.764422891818536,5.676790385124627,7.101823811954441,7.540833000095903,6.54579885933331,6.39936688174614,6.221274297984148,6.601863663614914,6.833574674919397,6.314736325926893,7.300667031439136,6.722618347597396,6.595511450882553,6.695279917386938,6.965857889229157,6.875308294984922,6.804767929151655,7.142869691543516,7.21080629017517,6.27288300973171,6.765759561407157,7.065297628695615,7.430026302990438,7.602068075955024,7.483981904116292
LOC134709991,4.701752729849693,3.4856216075055424,4.588814705995792,4.6159028418583175,3.4856216075055424,4.450778162446272,3.4856216075055424,4.498039832103799,4.50081700571418,4.531174663269709,3.4856216075055424,5.02616987867245,4.5631427041143535,4.558142335054314,3.4856216075055424,4.3372393986474655,4.965788943409139,3.4856216075055424,4.541941202245193,4.495047785395639,3.4856216075055424,4.482270835899173,4.486200722174029,3.4856216075055424,3.4856216075055424,4.305533972480702,4.335509525124823,4.599431850132891,4.584154355857394,4.189670743379591,4.342316989729217,4.550796237572703,3.4856216075055424,4.5319521835952035,3.4856216075055424,4.543451368563387,3.4856216075055424,4.508277307594729,3.4856216075055424,4.344833091811011,3.4856216075055424,4.470266930204273,3.4856216075055424,4.548212264172745
LOC134721773,5.312838787879863,4.987464220856236,5.122853600042183,4.995741151381852,4.953066346898847,4.773741307079436,5.270653660999367,5.274206542031895,4.578596020305517,5.041420824019719,4.733430344963512,5.129757767195854,4.819914932974123,4.558142335054314,5.279821348381783,4.97610858873746,4.445557542237787,4.656822057270212,4.725107542122631,5.140142939085557,4.874108382114512,5.01968508496218,4.819687625584673,4.981347566689201,5.133811383732317,5.021295628663929,4.671344322333746,5.02598326429893,4.961279334547257,5.004470694034411,4.81286311543363,5.167883630957209,5.073146001670316,5.042523119388131,4.885353542884621,5.071544979823288,4.679769672756239,5.117546005973064,4.88028694215371,4.9780062723939595,4.775773958036371,5.273669369428821,5.043332292282563,5.115833781795045
LOC134720967,5.608073987703246,5.499257781966878,6.077370310619608,5.507202966382984,5.756716721952271,5.702641420791403,6.073950802171941,5.948253876878676,5.411863235658339,5.913265181125177,5.396333164662148,5.354978670680723,5.421148522375013,5.73506072670304,5.473567221188203,5.335928877695166,5.210266846434514,5.831775764248326,5.682305784845928,5.526536952476748,6.046828820139105,5.601543810147639,6.008529284507465,5.694273544031392,5.716389409465995,5.544038633345965,5.44382734657447,6.0726216120677385,5.554313477431375,5.770043315220261,5.527313709626592,5.759130374208024,5.882554675493673,5.500709678995602,5.514444126932302,5.661692750559279,5.799256327975505,5.424728359786144,5.214014800615084,5.721377018293836,5.67387525107358,5.715802577777881,5.602154569584214,5.572114272727145
LOC134704178,8.51005224208259,8.320841151644432,8.186134481936902,8.120270564457366,8.140548931580824,7.608781795677219,7.881591942067046,8.0213799780457,8.216554117705416,8.12429322366382,8.168932058847073,7.9513345980997405,7.787733931702932,7.706976067588525,7.976163107773002,7.718672038366674,7.985432195290553,8.142577978883917,8.23235995778832,7.603773553640105,7.232532805746155,7.871244701224691,8.002783399370555,8.110284439251302,7.590210192661411,7.868513621125656,8.46816049104549,7.888707036076693,7.800052459321799,8.044945011785094,8.066119851749347,7.888487377547264,7.968528424950979,8.223773764552911,9.385074119643734,7.99377548233413,8.019634399325925,8.346429529541187,8.760774825292216,8.022756612507596,8.131214182985595,8.190142124845629,7.997463000537618,7.885070653523333
LOC134690632,4.416176218028529,4.7701517067097665,4.672680647717668,5.09764639184154,4.84371796826378,5.06121089985946,4.8926529711495,4.954068467158867,5.263024519249277,3.4856216075055424,5.167150813499359,5.22493934641402,5.115971503995934,5.012991989354435,5.321063410926775,4.865286511894938,4.651150286974466,3.4856216075055424,3.4856216075055424,5.107201981995057,5.768337805850157,4.304618971014496,5.199493254868309,5.090486782119511,4.930719941504255,5.194971315231264,5.121092595707723,4.986152528632531,4.915019450064192,5.0937225157426465,4.81286311543363,5.119584154754604,4.945914556757098,4.754122977998788,4.560665598617529,5.071544979823288,5.084729269631627,4.8062119513232915,5.30706995029708,5.244759008977885,4.697151101008145,4.915367437869544,4.738093002530079,5.187431589916907
LOC134718817,4.701752729849693,4.493204698572521,4.274959625075539,4.349107211018722,4.84371796826378,4.9268842127418,4.613636162243653,4.75166314421879,4.3200535795355846,4.61106982411829,4.733430344963512,4.714846853075978,5.025695765492678,4.9710730418026525,4.942493672288207,4.600672198063979,4.739239056576741,4.573972592514868,5.296477473297307,5.292426489809186,5.044532258325945,5.065556735167375,4.562954889790024,4.981347566689201,4.560606905004692,4.63053896228717,4.760784818269149,4.402299901816221,4.271549339124566,4.388771390632207,5.222883831660773,4.841724347741435,4.945914556757098,5.042523119388131,4.560665598617529,4.908417311357233,4.679769672756239,4.697715703750568,5.351072770443064,4.563346715791017,4.848809564145546,5.0826190158559434,4.1864635534074734,4.822627963003427
LOC134701627,4.701752729849693,3.4856216075055424,3.4856216075055424,4.941128244648555,3.4856216075055424,4.593560101034989,4.558335532273801,4.498039832103799,3.4856216075055424,3.4856216075055424,4.835077029752665,4.7848576679646095,5.071715948872698,4.7852520330834505,4.7597889699603995,5.967753884004451,4.651150286974466,4.870450885456285,4.434474449712818,3.4856216075055424,7.2247933681363135,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.4939533630401085,4.871085131151984,4.8430137984355035,4.599431850132891,4.361698384680389,3.4856216075055424,3.4856216075055424,5.06920652721276,4.722032052311158,3.4856216075055424,3.4856216075055424,4.406667734782182,3.4856216075055424,4.354922112613383,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.560284685677968,3.4856216075055424,4.548212264172745
LOC134680708,4.294896248087778,4.707993987738434,4.588814705995792,4.6898209031207205,3.4856216075055424,4.827283152461085,4.436315639807194,4.75166314421879,4.578596020305517,4.817369512298393,4.733430344963512,3.4856216075055424,4.4863762090528825,3.4856216075055424,3.4856216075055424,4.521452875091352,4.554177601348916,4.733123479365013,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.562954889790024,3.4856216075055424,4.622714339432088,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.8556696992714645,4.748882850643829,4.63205011400295,3.4856216075055424,4.99058558294475,4.788248960181185,4.477778909397456,3.4856216075055424,4.697715703750568,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.410856077624986
LOC134710087,4.294896248087778,4.40841142817431,4.393430391620738,4.535694094391565,4.582821399835069,4.593560101034989,4.613636162243653,4.890756654382696,4.6503170423316025,4.345340305124578,4.491828491760078,4.367549985548172,4.6998555409015,4.491629503039791,4.349959590947408,4.092111656551944,3.4856216075055424,3.938686085221062,3.4856216075055424,4.553693805678372,4.962582651787943,4.482270835899173,4.40195720527429,4.475407484964607,4.680999877901201,4.63053896228717,3.4856216075055424,4.238179318473275,4.647490532341243,4.743594085477929,4.440069536437421,4.247165951958506,4.635028207811162,4.5319521835952035,4.560665598617529,4.716351318915511,4.748013655676504,4.508277307594729,3.4856216075055424,4.625597517553014,4.291737812402384,4.115508403746944,4.677317242673338,4.667354765451767
LOC134720815,5.2643428792367395,4.570450444384755,5.224211521450826,4.82298193199794,5.052580451378499,4.827283152461085,5.240894331399103,4.75166314421879,4.717063416818802,4.61106982411829,4.785502704796557,4.6395481541305115,4.6998555409015,4.83481803954784,5.146942757732694,5.335928877695166,4.651150286974466,4.656822057270212,5.076956240087378,5.203391462045822,4.335458356585868,4.814596442850829,5.315139671489675,4.7239460758582235,4.736012238088211,4.3993494849325,4.8430137984355035,4.810680526702686,4.7629773362829475,4.957066196010274,4.87315615126485,4.903144772117761,5.187724337468237,4.611901320635718,4.560665598617529,4.6621123842144145,4.341708151492262,4.8062119513232915,4.581916466917023,4.934278764022275,4.9171482562022515,4.915367437869544,5.043332292282563,5.115833781795045
LOC134714605,5.312838787879863,4.987464220856236,5.0687034994910025,5.235549102299495,5.0039195826494876,5.6248125337518164,5.240894331399103,5.920196983370274,5.263024519249277,5.184452726705382,5.366094740246392,5.02616987867245,5.79899771063586,5.236827992150203,4.942493672288207,5.788937137836247,5.704670013827854,5.101940139340527,5.438519700857595,5.320716063901283,5.991801923588354,5.7653776942997395,5.919262727992146,5.594399940036045,4.930719941504255,5.660569587124387,5.535145913845722,5.421493292062218,5.581747202954215,5.215966060218634,5.036276243177897,5.533349634046479,5.131831141645777,4.5319521835952035,5.0569313285089965,5.371993975571785,5.623596705002199,5.620374061642819,5.164648755491846,5.343042320058641,4.9171482562022515,4.64219302119257,5.573655623876188,3.4856216075055424
LOC134705300,4.521731707049247,5.210674425069785,5.4045774493483405,4.758573039546188,4.7217671569988635,5.018187867740127,5.210384494787116,4.82350849751228,4.578596020305517,5.533694532632506,4.882430453335386,4.467983949741584,4.927624495457386,4.9710730418026525,4.690978410553218,4.3372393986474655,4.8954628499296655,3.938686085221062,4.541941202245193,4.965144015684393,4.61341705166773,5.152180440035048,4.977484405396345,4.565855760995036,5.095966976300448,4.757903679832064,5.121092595707723,4.810680526702686,4.706910796484074,4.547636078648016,4.680596985229418,5.423023615516865,4.635028207811162,4.818335187844718,4.421814362224102,5.4012344275961315,4.526816193084536,4.8062119513232915,5.846559850316684,5.404472135063347,4.611724430614147,5.1333444085863835,4.612511748456334,4.999440230002855
LOC134695262,4.149223414589556,4.313717180860458,4.132743544187496,4.941128244648555,4.323341483923432,4.369327012942375,4.436315639807194,4.674349416204055,4.3200535795355846,4.345340305124578,4.733430344963512,4.114015457745517,4.819914932974123,4.419593716107821,4.616996298678703,4.225755608964473,4.170539373346349,4.264101900803958,4.16249483744533,3.9979960117507956,4.6712747542630195,4.068573894046015,4.562954889790024,4.648147569393735,4.0323574499142945,4.305533972480702,4.671344322333746,4.538485781901743,4.271549339124566,4.29598347313788,4.440069536437421,4.361699280249308,4.539278960104146,4.09843073580861,4.788248960181185,4.142331986268672,4.983505863294986,4.575796325094208,4.665310496932984,4.03379777813125,4.775773958036371,4.115508403746944,4.292314818622919,4.245279128875939
LOC134704793,4.294896248087778,4.641688753482412,3.4856216075055424,3.4856216075055424,4.504766148189845,4.9268842127418,4.0002998578135935,4.890756654382696,4.717063416818802,5.091072660303548,3.4856216075055424,4.252289059016825,4.3080346904909925,4.882163632832461,4.448525973582655,4.521452875091352,4.554177601348916,4.264101900803958,4.725107542122631,4.710190182045573,4.777684885927803,4.869609207156054,4.486200722174029,4.374262872309511,4.342613499049767,4.8160214012724545,4.671344322333746,4.020741138826805,4.706910796484074,4.617516716592072,4.230199138325035,4.361699280249308,4.160745510303361,4.09843073580861,4.885353542884621,4.406667734782182,4.229666300657361,4.040347045441381,4.269912058651115,4.155022611510896,4.517751744273065,4.470266930204273,4.1864635534074734,4.410856077624986
LOC134697700,3.4856216075055424,3.4856216075055424,5.224211521450826,5.145420192155568,5.269428677039078,5.102682946529382,4.7626655319390645,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.819914932974123,4.83481803954784,4.824251557126828,5.335928877695166,4.739239056576741,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.962582651787943,4.629291786268318,4.977484405396345,4.7239460758582235,4.97435675062899,4.8160214012724545,3.4856216075055424,3.4856216075055424,3.4856216075055424,4.743594085477929,3.4856216075055424,3.4856216075055424,4.635028207811162,3.4856216075055424,3.4856216075055424,3.4856216075055424,3.4856216075055424,5.037049496016996,3.4856216075055424,4.684015507901982,3.4856216075055424,4.64219302119257,3.4856216075055424,4.8696042774647905
LOC134725910,5.53047428311652,5.592451559896992,5.888623340105256,5.843567081541972,5.383011750877095,6.455260531586154,6.15106759793505,5.832332783141709,5.60656859238337,5.913265181125177,5.712284107518487,6.01621354542221,6.317042412205314,6.260514111343853,5.576985705063687,5.549819218230906,6.033540734412019,5.1531635342290905,6.093382589315455,6.3495270083730135,6.449169705931015,5.6584618045495985,6.051051540420569,6.34277858168916,5.849827224467515,6.002555463049199,5.881455449527777,5.363867319617963,5.241301489835122,5.291036476058997,6.0038507634001235,5.667100700892469,5.677429687917894,5.601128089263977,5.567985312460588,5.708038254421009,5.7143537293239,6.000788897360943,5.755078945269529,6.070029272218939,5.988613940445092,5.317046763887,5.684085155525438,6.224061157036568
LOC134714463,5.105923937922045,4.493204698572521,4.393430391620738,5.235549102299495,4.504766148189845,5.390920281521315,5.210384494787116,4.75166314421879,4.947607049565144,5.312129821425011,5.482913281201377,4.912180962554667,4.819914932974123,4.6782870130875205,4.448525973582655,3.4856216075055424,3.4856216075055424,4.932983091975757,3.4856216075055424,4.289578115782824,5.004300734869038,4.398336127783874,4.927381475498371,5.141415389449219,4.97435675062899,5.067207108572337,4.671344322333746,4.402299901816221,4.706910796484074,4.743594085477929,4.680596985229418,3.4856216075055424,3.4856216075055424,4.611901320635718,5.338780426904215,4.992937899065649,4.341708151492262,4.435133726939044,3.4856216075055424,3.4856216075055424,4.848809564145546,3.932772954292861,4.901426962441814,5.187431589916907
LOC134726918,5.047999890311152,5.035686144710023,5.122853600042183,4.758573039546188,4.899767749224636,4.278433102770074,4.7626655319390645,4.75166314421879,4.998301351984698,4.989514060701923,5.303314742107887,5.354978670680723,4.4021189082542165,4.491629503039791,4.884990691190215,4.434450446314524,4.820254906978475,4.733123479365013,4.805323330105556,4.710190182045573,4.247878971136641,5.379784281201311,4.761429250355235,5.408558652885633,4.421762706022568,4.757903679832064,4.990651907919855,4.761892507024023,4.866714345577917,4.547636078648016,5.178925057648182,4.776524758446703,4.722032052311158,4.611901320635718,4.560665598617529,5.1451363290346706,5.221747168159805,4.8062119513232915,4.88028694215371,4.841203884964803,4.775773958036371,4.973927480573754,4.738093002530079,5.349739972328477
LOC134698924,5.105923937922045,5.3987130274644,5.271849358532039,5.397933756150196,5.487112651889228,4.773741307079436,5.460999857518428,5.364343699593596,4.838609300098846,5.271044585804503,4.785502704796557,5.269840890637714,5.579762066449807,5.202344666443951,5.192890808002137,5.516582238457012,3.4856216075055424,5.202259451335541,5.076956240087378,5.292426489809186,6.1997379986385655,5.379784281201311,5.4541800309305515,3.4856216075055424,5.514344226306349,3.4856216075055424,5.57847319109064,5.206812399873373,5.089618863493251,5.460859192580543,5.3843646546229875,5.667100700892469,5.187724337468237,5.6943233544753395,5.133896443029225,5.279894841324868,5.084729269631627,5.192858572476462,4.665310496932984,5.099862385517364,4.9171482562022515,5.029569676813387,5.043332292282563,5.572114272727145
LOC134723778,3.4856216075055424,4.987464220856236,4.749898218412767,4.941128244648555,4.84371796826378,4.593560101034989,5.831358087657478,5.948253876878676,5.480120202728989,5.567134552473206,4.971354255589555,4.367549985548172,4.5631427041143535,5.3657547226269,4.824251557126828,3.4856216075055424,4.820254906978475,4.482898009931025,4.879805472469327,5.263467966004289,4.55177260641076,4.5587487953629315,5.277799039149703,4.922539504388693,5.095966976300448,5.234674636100645,4.182825562614903,5.137790210083515,5.129402233262336,5.460859192580543,5.133280917512165,5.258979438408571,3.4856216075055424,5.272276466481045,3.4856216075055424,4.543451368563387,5.221747168159805,4.575796325094208,4.943197438862604,6.405252299540793,4.697151101008145,5.1333444085863835,5.2087666441272695,4.8696042774647905
LOC134724541,3.4856216075055424,3.4856216075055424,4.588814705995792,4.535694094391565,4.213595869063308,4.9268842127418,4.851073965447915,4.394735081569625,3.4856216075055424,4.443414968894969,4.491828491760078,4.714846853075978,4.6998555409015,4.927517930281189,4.5367166522100275,4.97610858873746,4.170539373346349,4.264101900803958,4.725107542122631,4.495047785395639,3.4856216075055424,4.5587487953629315,3.4856216075055424,4.258168010863053,3.4856216075055424,3.4856216075055424,4.335509525124823,4.810680526702686,4.4424936088511275,4.388771390632207,4.607189993899381,4.461512937288477,4.876396963673394,4.345988316818133,3.4856216075055424,4.863579541974947,3.4856216075055424,3.4856216075055424,4.3876695669150845,4.424174101317418,5.155059234796201,4.787796567342463,5.35409778184235,4.8696042774647905
LOC134703583,8.40606805233109,8.11388552001801,8.061515567536633,7.881433646036692,7.855517945030807,7.5089238785506645,7.610108479952374,7.830189590024197,8.079209209615552,8.025501536376325,7.991609611089128,7.770132658545036,7.6327887534039585,7.482754834257148,7.8904240204524605,7.5963151709595955,7.878865942515632,8.01770997333898,7.938962956248183,7.538563912154573,7.03409411774909,7.66868687125328,7.718314679360646,7.887446516155364,7.469038589971778,7.785687103031676,8.19333980871512,7.754205564147732,7.654735824802247,7.673119573650678,7.957970525077381,7.8489647406433924,10.026172710771862,7.993051774286888,9.181599786390704,7.911096510496012,7.858208406390252,8.045464288064114,8.630882596111466,7.843771418885393,8.022375639931393,8.031454013616948,7.7603697001131735,7.815368219423722
LOC134688182,5.105923937922045,4.40841142817431,5.271849358532039,4.82298193199794,5.187376998213177,5.3583957002134746,5.510477136376477,5.226519004398013,5.301951104218043,4.989514060701923,5.688705327321142,5.22493934641402,5.278089436610182,5.823854627065749,5.672733123782141,5.868508615904162,5.587689702294589,4.804047574462637,5.392946784444263,5.784158754609733,3.4856216075055424,5.232884324818727,5.239279850781949,4.860395292558182,5.240584619232183,5.3816904308228715,4.919321319711144,4.901955894737021,5.04842339805508,5.176602482829487,5.306276644400472,5.119584154754604,5.434042060237371,5.500709678995602,5.514444126932302,5.4012344275961315,5.264135927857872,5.3941491121092024,5.164648755491846,5.244759008977885,5.207633670930668,5.806216443886501,5.246756800938293,5.693777055241696
LOC134687904,5.569857280106473,5.862351065339317,5.888623340105256,5.870290638413919,6.090477853704994,5.995376416226329,5.9230831488987,6.68343616962592,5.9493155691444315,5.938424952300136,5.824252251450369,6.201493559037521,5.79899771063586,6.229002075902014,6.411690528859451,6.6942795172053575,5.741453165100001,6.298800287939577,5.392946784444263,5.703787274530068,5.65287144006442,6.000232143016969,6.071824919144589,5.594399940036045,5.739582704525919,6.145718510549396,5.3453866323524375,5.807779683103826,6.199845250031005,5.522853462074894,5.800660709246974,5.788435242736092,6.3811018750429955,5.914801974943196,5.716496297516945,5.708038254421009,5.526027925820496,6.165738705302479,5.3935679775823235,5.6977314810786295,6.1221235777160254,5.584684163643268,5.710293809631541,5.46579725918952
LOC134712173,5.569857280106473,5.3987130274644,5.317694980710648,5.507202966382984,5.099261160124148,5.513209587053622,5.113877491648243,5.488395769891861,5.693910305809234,5.351887012500102,5.167150813499359,4.970630621473927,5.848560304740491,5.614937243150193,5.974212557045438,5.733115425785749,5.546231941911094,5.708872137008959,5.718832964137605,5.427828199479172,5.914774343187929,5.379784281201311,5.199493254868309,3.4856216075055424,5.240584619232183,5.481568686175332,5.057722414085938,5.421493292062218,5.526282452519246,5.395675034674758,5.421646454180295,5.899607527108827,5.241116350351008,5.3917046136685505,5.891607798857535,5.311365396702252,5.34473656079016,4.8062119513232915,5.113138332307629,5.6977314810786295,4.9171482562022515,5.317046763887,5.169534421900136,5.783583885429748
LOC134725258,5.783995611962991,5.760909367967765,6.243151736727105,6.810336280271995,5.643721001203906,6.898970534369362,5.510477136376477,5.564838453947028,5.901988082015776,5.751499052239481,5.802601421228165,6.111986339043361,6.227946303286154,6.321462902490337,6.045917568113391,5.733115425785749,6.4571094914202005,5.461369801443639,5.979714485463011,6.680371260007488,7.5434451479259,6.000232143016969,5.986758465573311,5.694273544031392,5.951671583001623,5.817970578234855,5.620394805030032,6.172021657024659,6.519418272818115,6.020453531423019,5.306276644400472,5.817107760655334,6.313429161443344,5.836334145170536,6.15207580080959,5.937481735976274,6.025735071750015,5.45458240228576,5.904241892889706,5.833652575149761,5.931305729378458,6.290747947916641,5.947329123567316,5.5200590819514375
LOC134695697,4.416176218028529,4.707993987738434,4.588814705995792,4.758573039546188,4.582821399835069,5.2906682671591545,5.409512056596926,4.954068467158867,4.6503170423316025,4.531174663269709,5.167150813499359,5.22493934641402,5.386897128739578,5.425510280236595,5.237137468397303,5.411330679897266,4.965788943409139,5.537058124489884,5.015004411249759,5.140142939085557,4.335458356585868,4.756533428827691,4.927381475498371,4.258168010863053,4.8378423587431385,4.9234616609416975,4.990651907919855,5.206812399873373,4.647490532341243,5.460859192580543,4.527546828455406,5.383999477632594,5.073146001670316,4.611901320635718,3.4856216075055424,4.951483275097593,4.748013655676504,5.117546005973064,4.128572697557429,4.934278764022275,4.611724430614147,5.358947979114525,5.2087666441272695,5.927490403241793
